"種別","場所","内容","日付","受信日時","メール本文"
"発生","春日市","ニセ電話詐欺","６月２日","2015-06-03 11:07:23","６月２日、春日市の男性に、消費生活センターやボランティア団体の関係者を名乗る男から「あなたの年金情報が漏れている。ボランティア団体の者が漏れた情報を消すことができる。」等と不審な電話がありました。
●日本年金機構から約１２５万人分の年金情報が流出しています。今後、「年金情報流出」を口実にしたニセ電話詐欺が発生する恐れがあります。
年金情報に関して、「流出した情報を消す」等と言って、お金が必要になることはありません。
●ストップ！ニセ電話詐欺！電話で「お金」はすべてサギ！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","早良区大字脇山","強制わいせつ事案","６月３日午前０時ころ","2015-06-03 16:31:58","６月３日午前０時ころ、早良区大字脇山の路上で、通行中の女性が口を塞がれ、体を触られる事件が発生しました。犯人は、年齢２０歳位、身長１７０センチ位、中肉で、黒色パーカー、紺色ジーパン、白色スニーカーを着用した男でした。●深夜の一人歩きは避けましょう。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区賀茂１丁目","声かけ事案","６月３日午後４時ころ","2015-06-03 17:51:14","　６月３日午後４時ころ、早良区賀茂１丁目付近で、小学生女児が男から「どこ行きよっと」「ついて来て」等と声をかけられる事案が発生しました。男は、年齢３０から４０代位、身長１７０センチ位、黒色短髪で、白色Ｔシャツを着用し、灰色リュックを所持していました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区井相田３丁目","痴漢","６月３日午後６時ころ","2015-06-04 09:14:12","６月３日午後６時ころ、博多区井相田３丁目で、女性が男から体を触られる事案が発生しました。犯人の特徴は、年齢３０歳から４０歳位、身長１７０センチメートル位、白色ワイシャツ、色不明のスラックスを着用し、自転車に乗車していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区吉塚４丁目","公然わいせつ事案","６月４日午前０時ころ","2015-06-04 09:15:11","６月４日午前０時ころ、博多区吉塚４丁目で女性に男が下半身を見せる事案が発生しました。犯人の特徴は、年齢３０歳位、身長１６０センチメートルから１７０センチメートル位、全身白っぽいパジャマ、頭にタオルを巻き、メガネを着用していました。被害に遭わないためにも、●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"検挙","東区多々良２丁目","刃物使用による傷害事件犯人","平成２７年４月２１日午後０時ころ","2015-06-04 10:59:41","　平成２７年４月２１日午後０時ころ、東区多々良２丁目付近で発生した刃物使用による傷害事件については、４３歳の男を６月３日に検挙しました。情報提供や地域のパトロールなどご協力ありがとうございました。


配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","城南区七隈１丁目","声かけ事案","６月３日午後８時ころ","2015-06-04 16:00:12","　６月３日午後８時ころ、城南区七隈１丁目で、通行中の女性が男から「かわいいね」「彼氏と長いの」等と声をかけられる事案が発生しました。男は、年齢４０歳位、身長１７０センチ位、中肉、眼鏡あり、白っぽい色の上着を着用し、走って東方向へ逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区荒江３丁目路上","ひったくり","６月４日午後８時ころ","2015-06-04 20:42:26","６月４日午後８時ころ、早良区荒江３丁目付近路上で、自転車通行中の女性が、前カゴに入れていたトートバッグをひったくられる事案が発生しました。犯人の特徴は、黒色のスクーターに乗った男１名で、黒っぽい服を着用しています。被害に遭わないためにも、●自転車のカゴに荷物を入れる際は、ひったくり防止ネットを張りましょう。●バッグを持つ際は、車道側と反対の方に持ちましょう。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","城南区茶山６丁目","公然わいせつ事案","６月５日午後５時ころ","2015-06-05 18:18:52","　６月５日午後５時ころ、城南区茶山６丁目付近で、女子中学生に対し男が下半身を露出する事案が発生しました。犯人は、年齢４０代後半位、身長１６５センチ位、黒髪で、灰色半袖Ｔシャツ、ベージュ色長ズボンを着用し、頭に白色バンダナ様のものを巻いた男でした。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区皿山４丁目","声かけ事案","６月５日午後４時ころ","2015-06-06 08:04:11","　６月５日午後４時ころ、南区皿山４丁目の路上で、下校中の小学生男児が、見知らぬ高齢の男から「お家はどこなの」と声をかけられる事案が発生しました。
　男は６０歳代、白髪混じりの頭髪で、グレー色の服を着用していました。
　●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなどお子さんと話合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区上川端町","痴漢","６月６日午前０時ころ","2015-06-06 08:52:13","６月６日午前０時ころ、博多区上川端町で、徒歩で通行中の女性が、自転車に乗った男から身体を触られる事案が発生しました。犯人の特徴は、年齢３０歳代、紺色シャツ、ジーパンを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●夜間、人通りの少ない道は避ける。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","久留米市","ニセ電話詐欺","６月４日","2015-06-06 10:35:14","６月４日、久留米市の女性に、役場の保険課を名乗る男から「３年分の医療費の還付金がある」等と電話があり、その後、金融機関を名乗る男から「私が案内します。商業施設のATMコーナーに行ってください」等と電話があり、電話相手の指示に従い、指定されたATMコーナーに行き、指示通りATMを操作し、合計約200万円を振り込み、だまし取られる事件が発生しています。この他にも同種のニセ電話詐欺事件が、筑紫野市で1件発生しています。●ストップ！ニセ電話詐欺！電話で「お金」は、すべてサギ！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141
"
"発生","博多区堅粕２丁目","公然わいせつ事案","６月７日午前０時ころ","2015-06-07 09:06:22","　６月７日午前０時ころ、博多区堅粕２丁目で男が女性に下半身を見せる事案が発生しました。犯人の特徴は、身長１７０センチメートル位、年齢５０歳代、ハゲ頭、中肉、メガネ無し、ヒゲ無し、灰色上位、明るい色のズボンを着用していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報をする。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区博多駅南２丁目","痴漢","６月７日午前１時ころ","2015-06-07 09:13:39","　６月７日午前１時ころ、博多区博多駅南２丁目で、イヤホンを耳に付け、携帯電話の画面を見ながら徒歩で帰宅していた女性が、男から身体を触られる事案が発生しました。犯人の特徴は、年齢２０～３０歳代の男で、中肉、くっきりした目、黒髪短髪、緑色上衣、色不明自転車に乗車していました。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区井尻２丁目","チカン","６月７日午後７時ころ","2015-06-08 08:39:48","　６月７日午後７時ころ、南区井尻２丁目付近で、歩いて帰宅中の女性が、後ろから自転車に乗って近づいてきた男から、体を触られる事案が発生しました。犯人は、肌色長袖上衣、黒色ズボン、茶色靴、黒色リュックを着用し、黒色の自転車に乗車していました。●深夜の一人歩きは避ける。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区住吉１丁目","わいせつ事案","６月８日午前５時ころ","2015-06-08 08:57:54","　６月８日午前５時ころ、博多区住吉１丁目で、女性が犯人から身体を触られる事件が発生しました。犯人は３０歳代の男、身長１６０センチ位、黒髪短髪、長袖シャツ、メガネを着用していました。被害に遭わないためにも、●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"検挙","南区桧原","わいせつ事案","平成２７年３月３１日と同年４月９日","2015-06-08 16:41:05","　平成２７年３月３１日と同年４月９日に、南区桧原で発生した、他人に自己の下半身を見せつける行為をした事案については、３６歳の男を検挙しました。
　情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","西区戸切","声かけ事案","６月８日午後６時ころ","2015-06-08 20:38:53","６月８日午後６時ころ、西区戸切付近で、小学生児童が、見知らぬ男から「お母さんから預かるように言われて来た。」「１万円やるけんついて来て。」などと声をかけられる事案が２件発生しました。男は、年齢１６～１７歳くらい、黒色の上下服で、赤色のスポーツタイプの自転車に乗車していました。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","城南区東油山１丁目","痴漢","６月９日午後２時ころ","2015-06-09 17:22:08","６月９日午後２時ころ、城南区東油山１丁目の路上で、男が、携帯電話操作中の女性の体を触って逃走する事案が発生しました。犯人は、年齢３０代後半、身長１７５センチ位、黒色短髪、白色半袖Ｔシャツを着用していました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区星","つきまとい事案","６月１０日午後６時ころ","2015-06-11 08:26:00","６月１０日午後６時ころ、早良区星の原団地付近で、小学生男児が男からつきまとわれる事案が発生しました。犯人は、年齢３０歳くらい、小太りで、黄色半袖シャツ、色不明のズボンを着用していました。●通学路を必ず通る。●見知らぬ人にはついて行かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどお子さんと話し合いましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区那珂１丁目、竹下５丁目","暴行事案","６月１１日午後２時ころ","2015-06-11 17:18:59","６月１１日午後２時ころ、博多区那珂１丁目、竹下５丁目付近の路上で、下校中の小学生が男から頭を叩かれる事件が連続して発生しました。男は年齢６０から７０歳代、緑色Ｔシャツ、白色の野球帽を着用し、灰色カゴ付き自転車に乗っていました。●目撃情報等あれば情報提供をお願いします。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区三宅３丁目","公然わいせつ事案","６月１２日午前１時ころ","2015-06-12 08:18:44","　６月１２日午前１時ころ、南区三宅３丁目付近で、男が帰宅中の女性に下半身を見せるという事案が発生しました。犯人は、年齢３０～４０歳くらい、身長１７０センチくらい、黒髪、白色の服、白色長ズボンを着用して逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","東区箱崎３丁目","痴漢事案","６月１２日午前２時ころ","2015-06-12 08:48:42","６月１２日午前２時ころ、東区箱崎３丁目付近で、路上で立ち話中の女性が、男から胸を触られる事案が発生しました。犯人は身長１７０センチメートル位、中肉で白色カッターシャツ、黒っぽいズボン、眼鏡を着用しています。●危険を感じたら大声を出す。●暗い場所、人通りの少ない場所の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区香住ヶ丘２丁目","痴漢事案","６月１４日午前３時ころ","2015-06-14 08:20:16","　６月１４日午前３時ころ、東区香住ヶ丘２丁目付近で、徒歩通行中の女性が男から体を触られる事案が発生しました。犯人は、年齢２０歳代くらい、痩せ型、黒色パーマ風の髪型、黒縁眼鏡、白色マスク、白色シャツに青色短パンを着用した男です。●危険を感じたら大声を出し１１０番通報する。●暗い場所、人通りの少ない場所の通行は避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区諸岡５丁目","痴漢","６月１４日午前０時ころ","2015-06-14 08:57:03","６月１４日午前０時ころ、博多区諸岡５丁目で、女性が男から身体を触られる事案が発生しました。犯人の特徴は、身長１７０センチくらい、やせ型、黒色半袖Ｔシャツ、黒色ズボン、黒色キャップを着用していました。被害にあわないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","早良区小田部３丁目","公然わいせつ事案","６月１５日午後４時ころ","2015-06-15 17:17:02","６月１５日午後４時ころ、早良区小田部３丁目付近で、男が下校中の女子中学生に、下半身を露出する事案が発生しました。犯人は、年齢４０歳位で、灰色作業服、灰色帽子を着用し、走って逃走しています。●不審者を見たら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区箱崎１丁目","わいせつ事案","６月１５日午後８時ころ","2015-06-16 08:51:54","　６月１５日午後８時ころ、東区箱崎１丁目付近で、徒歩通行中の女性が後方から近付いてきた男から体を触られる事案が発生しました。犯人は２０歳から３０歳くらい、身長１６５ｃｍくらいの男で、白色かベージュ色の半ズボン、黒っぽいリュックサックを着用しています。被害に遭わないためにも、●危険を感じたら大声を出す。●防犯ブザーを活用する。●時々振り返る等後方にも気を配りましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区唐原５丁目","公然わいせつ事案","６月１６日午後１１時ころ","2015-06-17 08:46:18","６月１６日午後１１時ころ、東区唐原５丁目で、男が女性に対し、下半身を露出する事件が発生しました。犯人は、年齢２０歳位、黒色Tシャツ、灰色ハーフパンツを着用しています。被害にあわないためにも、●夜間の一人歩きは避ける。●防犯ブザー等を活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","南区那","痴漢事案","６月１７日午前０時ころ","2015-06-17 09:15:09","　６月１７日午前０時ころ、南区那の川１丁目付近で、徒歩通行中の女性が、後方から近づいて来た男から追い越し際に体を触られる事案が発生しました。犯人は、年齢２０代後半から３０代くらい、小太り、黒色Ｔシャツを着用しています。●深夜の１人歩きは避ける。●危険を感じたら大声を出してすぐ逃げる。●防犯ブザー等を活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","中央区白金一丁目","公然わいせつ事案","６月１９日午前０時ころ","2015-06-19 08:33:43","６月１９日午前０時ころ、中央区白金一丁目付近の路上で、男が帰宅中の女性に対して下半身を露出する事件が発生しました。●犯人は、年齢３５から４０歳くらい、身長１７０から１７５センチくらい、中肉、白色カッターシャツ、薄灰色スラックスを着用した一見サラリーマン風の男です。被害に遭わないためにも●夜間の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","南区長丘","声かけ事案","６月１９日午後３時ころ","2015-06-19 18:34:25","６月１９日午後３時ころ、南区長丘付近で、男が女児に対して、男性の下半身が写った写真を見せるという事案が発生しました。犯人は年齢３０～４０歳くらい、身長１７０センチくらい、灰色パーカー、カーキ色の長ズボンを着用し、灰色の車で逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区的場２丁目","公然わいせつ事案","６月２０日午後６時ころ","2015-06-21 08:27:46","　６月２０日午後６時ころ、南区的場２丁目付近で下半身を露出している男が目撃される事案が発生しました。男は年齢３０歳代、身長１７０cmくらい、黒色ポロシャツ、ベージュ色ジーンズ、黒色短髪、黒縁メガネ、白色マスクを着用し、黒色自転車で那珂川町方向に逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区長丘２丁目","公然わいせつ事案","６月２２日午後３時ころ","2015-06-22 17:25:29","６月２２日午後３時ころ、南区長丘２丁目付近で、男が小学生に対して、下半身を見せるという事案が発生しました。犯人は、灰色の服を着用して逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区住吉２丁目","ひたっくり","６月２３日午前２時ころ","2015-06-23 10:07:02","６月２３日午前２時ころ、博多区住吉２丁目で、徒歩で通行中の女性がバッグをひったくられる事件が発生しました。犯人は、自転車に乗車した男１名で、年齢３０代位、ベージュ色ハット、白色半袖シャツ、ベージュ色ズボンを着用していました。被害に遭わないためにも、●人通りの少ない道は避ける。●後方にも気をつける。●バッグは車道と反対側に持つなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","城南区松山１丁目","声掛け事案","６月２３日午後５時ころ","2015-06-23 18:14:51","６月２３日午後５時ころ、城南区松山１丁目で、小学生男児が男から「どっかいこうよ」等と声を掛けられる事案が発生しました。男は、年齢７０歳位、身長１５０センチ位、痩せ型、白髪短髪で、緑色上衣、灰色ズボン、黒色靴、赤色帽子を着用していました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","中央区","不審電話","６月２３日午後７時ころ","2015-06-24 13:52:49","　６月２３日午後７時ころ、中央区に居住する複数の高齢者宅に、息子を名乗る男から「具合が悪く会社を早退した」「携帯電話を会社に忘れたので明日会社から電話がある」等という内容の不審な電話がありました。これは、息子を騙る「オレオレ詐欺」の手口です。●ストップ！ニセ電話詐欺！電話で「お金」はすべて詐欺！

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","早良区次郎丸１丁目","公然わいせつ事案","６月２６日午前８時ころ","2015-06-26 10:01:45","　６月２６日午前８時ころ、早良区次郎丸１丁目付近において、男が、通行中の女性に、下半身を露出する事案が発生しました。犯人は、年齢５０歳位、灰色作業服を着用し、黒色乗用車に乗って逃走しています。●危険を感じたら大声を出しましょう。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","南区的場","つきまとい事案","平成２７年６月上旬ころから","2015-06-26 13:40:08","　平成２７年６月上旬ころから、３回にわたって、南区的場にある店舗や南区横手付近で、女児が見知らぬ男からじろじろ見られたり、つきまとわれたり、手を振られたりする事案が発生しました。男は、年齢３０から４０歳代、身長１８０ｃｍ位、がっちり型、肩までの長さのボサボサヘアー、リュックを背負っています。●深夜の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","早良区室住団地","公然わいせつ事案","６月２７日午前８時ころ","2015-06-27 13:31:30","　６月２７日午前８時ころ、早良区室住団地付近において、男が、通行中の女児に、下半身を露出する事案が発生しました。
　犯人は、年齢４０歳位、身長１７０センチメートル位、黒色短髪、眼鏡、灰色か黒色の長ズボンを着用した男で、サドルが白黒のクロスバイクに乗って逃走しています。
　●　危険を感じたら大声を出しましょう。
　●　防犯ブザーを活用するなどしましょ
　　う。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","中央区天神５丁目","公然わいせつ事案","６月２８日午後４時ころ","2015-06-28 18:47:13","６月２８日午後４時ころ、中央区天神５丁目付近で、下半身を露出した男が目撃されています。男は、年齢４０～５０歳位、身長１７０センチメートル位、小太り、白髪混じりの短髪で紺色チェック柄半袖、ジーパンを着用し、自転車に乗車していました。●危険を感じたら大声を出し助けを求めたり、近くの店舗等に避難しましょう。●不審者を目撃した際は、出来るだけ特徴を記憶して、すぐに１１０番通報してください。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","博多区千代４丁目","つきまとい事案","６月２９日午前３時ころ","2015-06-29 09:00:55","６月２９日午前３時ころ、博多区千代４丁目で徒歩で帰宅中の女性が見知らぬ男からつきまとわれる事案が発生しました。男の特徴は、年齢３０～４０歳代、身長１７０センチくらい、小太り、モジャモジャの頭髪で黒色Ｔシャツを着用していました。被害に遭わないためにも、●深夜の一人歩きは避ける。●時々、後方を振り返る。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","東区馬出１丁目","つきまとい事案","６月２９日午後８時３０分ころ","2015-06-30 08:15:45","６月２９日午後８時３０分ころ、東区馬出１丁目付近で、徒歩通行中の女性が、見知らぬ男から追いかけられる事案が発生しました。男は、年齢５０歳位、身長１６５ｃｍくらい、中肉、スキンヘッド、黒色Ｔシャツ、黒色ジャージズボンを着用しています。被害にあわないために、●防犯ブザーを活用する。●不審者を見たら大声を出す。●危険を感じたら大声で助けを求め、すぐに１１０番通報するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区郷口町","痴漢事案","６月３０日午後１０時ころ","2015-07-01 10:12:57","６月３０日午後１０時ころ、東区郷口町付近で、通行中の女性が自転車に乗車した男から追い越しざまに体を触られる事案が発生しました。犯人は、中肉中背、白っぽいカッパ上下を着用しています。●暗い場所、人通りの少ない場所の１人歩きは避ける。●不審者を見たら大声を出して１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区香住ヶ丘","公然わいせつ事案","７月１日午後１０時ころ","2015-07-02 08:36:10","　７月１日午後１０時ころ、東区香住ヶ丘付近で、全裸の男性が目撃されています。男性は、年齢は２０～３０歳くらいで顔をタオルで覆っており、徒歩で逃走しています。●不審な人物を目撃したらすぐに１１０番通報する。●暗い場所、人通りの少ない場所の一人歩きは避ける。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","南区長住３丁目","南区で不審者の目撃","７月２日午後５時ころ","2015-07-02 18:35:06","７月２日午後５時ころ、南区長住３丁目付近で、ズボンのチャックを下ろす等の不審な行動をする男が目撃されました。不審者は、年齢３０歳くらい、青と白の柄のＴシャツ、灰色ズボン、黒色ハット帽を着用し徒歩で逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","早良区賀茂３丁目","つきまとい事案","７月２日午後６時ころ","2015-07-03 08:30:47","７月２日午後６時ころ、早良区賀茂３丁目付近で、女子中学生が男からつきまとわれる事案が発生しました。犯人は、年齢３０代くらい、中肉、緑と白のチェック柄シャツ、紺色ジーパンを着用し、軽快自転車に乗車していました。●通学路を必ず通る。●見知らぬ人にはついて行かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区有田３丁目","公然わいせつ事案","７月２日午後７時ころ","2015-07-03 08:36:23","７月２日午後７時ころ、早良区有田３丁目付近で、男が女子高校生に対し、下半身を露出する事案が発生しました。犯人は、年齢４０から５０歳くらい、身長１６０から１６５センチメートルくらい、深緑色半袖Ｔシャツ、灰色作業ズボン、黒色ハット着用した男でした。●危険を感じたら大声を出しましょう。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区麦野６丁目","暴行事件","７月２日午後９時ころ","2015-07-03 09:00:56","　７月２日午後９時ころ、博多区麦野６丁目で、女性が後方から来た男に抱きつかれる事件が発生しました。犯人は２０から３０歳代、身長１７５センチ位、白色長袖シャツ、黒色系のズボンを着用していました。被害に遭わないためにも、●危険を感じたら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"検挙","南区清水１丁目","公然わいせつ","４月２４日","2015-07-03 13:18:16","４月２４日にお知らせしました南区清水１丁目での公然わいせつ事案については、２５歳の男を検挙しました。情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","城南区松山２丁目","公然わいせつ事案","７月３日午後５時ころ","2015-07-03 17:51:43","７月３日午後５時ころ、城南区松山２丁目付近で、男が小学生女児に、下半身を露出する事案が発生しました。犯人は、年齢４０歳位、中肉で、黒色帽子を着用し、走って逃走しています。●不審者を見たら、大声を出す。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区西春町２丁目","わいせつ事案","７月３日午後１１時ころ","2015-07-04 09:32:37","７月３日午後１１時ころ、博多区西春町２丁目の路上で、通行中の女性が見知らぬ男から、体を触られる事案が発生しました。犯人は、２０歳代、身長１８０センチくらい、黒色短髪、黒色ティーシャツ、眼鏡を着用していました。●危険を感じたら大声を出す●深夜の一人歩きは避ける●身に危険を感じたらすぐに１１０番通報しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","博多区大博町","わいせつ事案","７月４日午前５時ころ","2015-07-04 09:35:40","７月４日午前５時ころ、博多区大博町の路上で、通行中の女性が見知らぬ男から、体を触られる事案が発生しました。犯人は、年齢不明、身長１７０センチくらいの短髪でした。●危険を感じたら大声を出す●深夜の一人歩きは避ける●身に危険を感じたらすぐに１１０番通報しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区筑紫丘２丁目","公然わいせつ事案","７月４日午後６時ころ","2015-07-05 11:06:00","　７月４日午後６時ころ、南区筑紫丘２丁目付近で、男が下校中の中学生女子に対し、下半身を見せるという事案が発生しました。犯人は、年齢６０歳位、身長１７０センチ位、小太り、緑色の服、白色作業ズボン、茶色帽子を着用し徒歩で逃走しています。●不審者を見たら大声を出して逃げる。●防犯ブザーを活用する。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","東区美和台五丁目","公然わいせつ事案","７月５日午後１１時ころ","2015-07-06 08:14:19","７月５日午後１１時ころ、東区美和台五丁目付近で、男が徒歩通行中の女性に下半身を見せる事案が発生しました。犯人は身長１６０～１６５センチメートル位、年齢５０～６０歳位、やせ型、黒色長袖ジャンパー、ハンチング帽、サングラスを着用しています。●危険を感じたら大声を出す。●暗い場所、人通りの少ない場所の一人歩きは避ける。●防犯ブザーを活用する等しましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区唐原５丁目","公然わいせつ事案","７月６日午後１０時ころ","2015-07-07 08:16:07","７月６日午後１０時ころ、東区唐原５丁目で、男が、徒歩通行中の女性に対し、下半身を露出する事件が発生しました。犯人は、年齢２０歳位、身長１７０センチメートル位、黒色短髪、中肉、半袖上衣、白色ハーフパンツを着用しています。被害にあわないためにも、●夜間の一人歩きは避ける。●防犯ブザー等を活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","博多区中洲２丁目","痴漢","７月７日午前１時３０分ころ","2015-07-07 09:04:47","　７月７日午前１時３０分ころ、博多区中洲２丁目で、タクシー待ちの女性が、男から身体を触られる事案が発生しました。犯人は年齢４０～５０歳位の男で、身長１６５ｃｍ位、中肉、眼鏡無し、ヒゲ無し、オレンジ色半袖チェックシャツ、黒っぽいズボンを着用していました。被害に遭わないためにも、●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
