"種別","場所","内容","日付","受信日時","メール本文"
"発生","飯塚市下三緒","のぞき","６月２４日午後１１時ころ","2019-06-26 16:38:01","　６月２４日午後１１時ころ、飯塚市下三緒の住宅で、女性が入浴しようとしたところ、男から風呂場を覗かれるという事案が発生しました。　男は短髪で痩せ型から中肉、黒色Tシャツを着用していました。　●身に危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","小倉北区内","不審電話","6月26日","2019-06-26 16:55:01","6月26日、小倉北区内の複数の家庭に警察官を名乗る男から「相談する人はいますか。通帳に関する話です。」や「この電話番号が○○さんの電話番号だと聞きました。確認のために家族と電話を変わって欲しい。」などとニセ電話詐欺の予兆電話と思われる不審電話（アポ電）がかかってくる事案が多発しています。●電話でお金は全て詐欺！すぐに相談・１１０番●公的機関を名乗っても即答せず、折り返し電話で対応しましょう。●家族と普段から連絡を取り「家族の絆」で被害を防ぎましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","中間市中央３丁目２２番","中間市でつきまとい","６月１９日午後４時００分ころ","2019-06-26 17:09:01","　６月１９日午後４時００分ころ、中間市中央３丁目２２番付近の道路上で下校中の女子児童が、白色の車から降りてきた男に近寄られる事案が発生しました。女子児童が状況を撮影するため携帯電話を向けたところ、男は無言で車に乗りいずれかに立ち去っています。男の特徴は７０歳代位、白髪で茶色のサングラス、黒色の靴を着用し、白色の車に乗っています。●身の危険を感じたら大声を出す●防犯ブザーを携帯する●不審者を見かけたらすぐに１１０番通報などしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","小倉南区内","不審電話","６月２６日午後１時ころから午後３時ころ","2019-06-26 17:55:01","６月２６日午後１時ころから午後３時ころにかけて、小倉南区内の複数の家庭の固定電話に、警察官等を名乗る男から、ニセ電話詐欺に発展するおそれのある不審な電話が連続発生しています。●電話でお金は全て詐欺！すぐに相談１１０番！●在宅時でも留守番電話設定にしておきましょう。●身近なご高齢の方に「詐欺に注意して」と呼びかけをお願いします。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","八幡西区","不審電話","６月２６日","2019-06-26 18:13:01","６月２６日、午後３時５５分ころ、八幡西区居住の個人宅に、「福岡県警のコバヤシ」を名乗る男から電話があり、通報者が「こちらから折り返しますので」と言ったところ、「金払え」と言われ、電話を切断されるニセ電話詐欺の予兆電話が発生しています。●ニセ電話を受けないようにニセ電話詐欺撃退機器を設置しましょう。●自分で調べた電話番号に折り返し電話し確認しましょう。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","八幡東区","女性下着盗難","６月２６日午前８時ころから午後２時３０分ころの間","2019-06-26 18:48:01","６月２６日午前８時ころから午後２時３０分ころの間に、八幡東区の住宅で庭に干していた女性用下着が盗まれる事案が発生しました。●外出するときは洗濯物を取り込むなど、被害にああわないように気をつけましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","大野城市東大利３丁目９番","つきまとい事案","６月２６日午前８時００分ころ","2019-06-27 08:15:01","６月２６日午前８時００分ころ、大野城市東大利３丁目９番付近で、徒歩通行中の小学生女児が、見知らぬ男からスマートフォンで撮影される事案が発生しました。男は年齢５０歳位、身長１７０センチ位、緑色ポロシャツ、茶色長ズボンを着用しています。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","博多区空港前４丁目１１番","痴漢","６月２６日午後９時ころ","2019-06-27 10:43:01","６月２６日午後９時ころ、博多区空港前４丁目１１番付近で、通行中の女性が男から体を触られる事件が発生しました。犯人は、年齢３０歳位、身長１７０センチメートル位、細身、黒色短髪、黒系のスーツ上下、黒色バッグを所持した男で、いずれかに逃走しています。被害に遭わないために●夜間の一人歩きは避ける●危険を感じたら大声を出す●時々後ろを振り返って、警戒していることをアピールする●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","鞍手町","不審電話","６月２７日午後１２時００分ころ","2019-06-27 13:36:01","６月２７日午後１２時００分ころ、鞍手町の女性宅に県庁の生活安全課を名乗る男から電話があり、「詐欺グループが捕まってあなたの名前が載っているが不審な電話がかかってきていないか」等の不審な電話がかかってくるという事案が発生しました。●自分で調べた役場等の電話番号に折り返し電話し、確認しましょう。●不審な電話があった場合は、警察に確認するなどして慌てることなく落ち着いて対応しましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","城南区七隈７丁目","公然わいせつ","６月２６日午後４時１０分ころ","2019-06-27 17:07:01","　６月２６日午後４時１０分ころ、城南区七隈７丁目付近の道路上で、ズボンとパンツを太もも位まで下した状態で、自転車に乗車した男の目撃情報がありました。男は、年齢２０～３０歳位、中肉で、色不明のニット帽を着用しています。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","中間市通谷２丁目","公然わいせつ事案","６月２５日午前０時ころ","2019-06-27 17:51:01","６月２５日午前０時ころ、中間市通谷２丁目付近の路上において、男が下半身を露出する事案が発生しました。男は２０～３０歳位、中肉、身長１６５センチ位で白色マスク、灰色のパーカー、灰色のスウェットを着用しています●身の危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたらすぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","糸島市二丈福井","公然わいせつ事案","６月２７日午後３時ころ","2019-06-27 18:12:01","６月２７日午後３時ころ、糸島市二丈福井付近で、男が女性に対して、下半身を見せる事案が発生しました。男は、年齢２０から３０歳、身長１７０から１８０センチ、中肉、上下白服、首に日よけが付いたクリーム色の帽子を着用していました。●不審者を目撃したら逃げる。●近くの人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","三井郡大刀洗町大字鵜木北鵜木","声かけ事案","６月２７日午後４時ころ","2019-06-27 20:40:01","　６月２７日午後４時ころ、三井郡大刀洗町大字鵜木北鵜木の道路上で、男が下校中の小学生数人に「写真を撮ってあげる」等と声をかけ、帰宅途中の小学生の後ろ姿を撮影するという事案が発生しました。男は、年齢６０歳位で、サングラス、帽子を着用、白色のセダンタイプの乗用車に乗っています。●危険を感じたら、大きな声で助けを求め、すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","小倉北区愛宕一丁目５番","不審者事案","６月２７日午後５時ころ","2019-06-28 08:14:01","６月２７日午後５時ころ、小倉北区愛宕一丁目５番の道路上で、信号待ち中の女子学生が見知らぬ男から頭を触られる事案が発生しました。男は年齢３０歳位、身長１５０センチ位、中肉、黒色迷彩柄の上下、黒色リュックを着用しています。●危険を感じたら大声を出す。●不審者を見たら警察へ通報する。●防犯ブザーを活用するなどしましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","久留米市東合川町","声かけ事案","６月２７日午後５時ころ","2019-06-28 09:33:02","６月２７日午後５時ころ、久留米市東合川町の南側区域において、帰宅中の小学生男児らが、スクータータイプのバイクに乗車した男から「何歳」と声をかけられる事案が発生しました。男は年齢が４０～６０歳くらいで、黒色ヘルメット、黒色Ｔシャツ、青色ズボンを着用していました。●知らない人には付いて行かない。●危険を感じたら、すぐに逃げる。●防犯ブザーを持つことなどお子さんと話し合いましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","博多区竹下４丁目１１番","わいせつ事案","６月２８日午前３時ころ","2019-06-28 10:31:01","６月２８日午前３時ころ、博多区竹下４丁目１１番付近で、男が徒歩で通行中の女性に下半身を見せる事案が発生しました。犯人は、年齢２０歳代くらい、白色カッターシャツを着用した男です。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区","悪質商法","６月２５日から２７日","2019-06-28 14:21:01","　６月２５日から２７日にかけて、南区の複数の家に、「靴を売って欲しい」「どんな靴でも再利用するから」等の不審電話や、しつこい訪問事案が連続発生しています。●玄関等は施錠しておく。●すぐに契約せずに、家族等に相談する。●不審な訪問販売があったらすぐに警察へ通報してください。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","久留米市津福本町路上","わいせつ事案","６月２７日午後３時ころ","2019-06-28 14:57:01","６月２７日午後３時ころ、久留米市津福本町付近路上で、通行中の女児が後方から近づいてきた男に、身体を触られる事案が発生しました。男は、中学生くらい、白色半袖カッターシャツ、黒色長ズボンを着用していました。●被害に遭いそうになったら大声を出し、周囲に助けを求める。●すぐに１１０番通報する。●ときどき振り返ったり、防犯ブザーを身につけたりして、周囲に警戒していることをアピールしましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","西区大字徳永","ニセ電話詐欺事件","６月２７日午前１１時ころ","2019-06-28 15:08:01","６月２７日午前１１時ころ、西区大字徳永において、警察官を騙る男から電話があり、「詐欺事件の犯人を捕まえたら、あなたの口座が悪用されていることが分かった。」「今後使用されないよう手続きをするが、通帳とキャッシュカードが必要である。」などという不審電話があり、自宅を訪ねた犯人に通帳とキャッシュカードを騙し取られる詐欺事件が発生しました。●少しでも不審に感じたら、家族や警察に相談しましょう。●電話でお金はすべて詐欺、すぐに相談・１１０番。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","八幡東区花尾町","公然わいせつ","６月２８日午前１１時ころ","2019-06-28 16:26:01","６月２８日午前１１時ころ、八幡東区花尾町の路上で男が女性に対して下半身を見せるという事件が発生しました。犯人は、年齢６０歳代、身長１７０センチくらい、白髪交じりで頭頂部が薄い、赤色長袖シャツ、黒色長ズボン、黒色バッグを肩からかけて徒歩で逃走しました。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどして助けを求めてすぐに１１０番通報しましょう。

配信者：八幡東警察署
お問い合わせ・情報提供先
093-662-0110
"
"発生","八幡西区楠木","不審電話","６月２８日","2019-06-28 16:35:01","６月２８日、午後０時３０分ころ、八幡西区楠木で、個人宅に「福岡県警のコバヤシ」を名乗る男から「あなたのキャッシュカードが使われているようです」という不審電話がありました。不審電話が連続発生しています。十分注意して下さい。●ニセ電話詐欺の予兆電話の可能性があります。●一旦電話を切り、電話番号を確認しましょう。●電話でお金は全て詐欺！すぐに相談１１０番！

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","小倉南区横代北町３丁目","つきまとい事案","６月２４日午後３時ころ","2019-06-28 16:45:01","６月２４日午後３時ころ、小倉南区横代北町３丁目付近で、通行中の女子中学生が、見知らぬ男からつきまとわれる事案が発生しました。男は年齢４０～５０歳位、小肥、緑色系カンカン帽を被り、サングラスをかけています。●不審者を見たら大声を出し、すぐに１１０番通報をする。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","東区香椎照葉２丁目２番路上","不審者","６月２８日午前８時ごろ","2019-06-28 16:55:01","　６月２８日午前８時ごろ、東区香椎照葉２丁目２番付近路上で、登校中の小学生がスマートフォンで撮影される事案が発生しました。不審者は５０～６０歳のアジア系外国人男性で、赤色キャップ帽、白色系長袖ポロシャツ、白色ジャージズボン、青色ランニングシューズを着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","早良区","不審電話","６月２８日午前１１時ころから","2019-06-28 18:32:02","６月２８日午前１１時ころから、早良区の個人宅の固定電話に、県庁職員や警察官をかたる男から「あなたの個人情報が悪用されないように手続きが必要」「キャッシュカードと通帳を預かっている」等という不審電話が連続でかかっています。●在宅時でも留守番電話設定にしておきましょう。●少しでもおかしいと感じたら一度電話を切り、すぐに警察や家族に相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","筑紫野市二日市北７丁目","声かけ事案","６月２８日午後５時ころ","2019-06-28 18:48:01","　６月２８日午後５時ころ、筑紫野市二日市北７丁目付近において、小学生女児が男から「傘貸そうか」などと声をかけられる事案が発生しました。男は黒色軽自動車に乗車し、サングラス、黒色マスクを着用していました。●不審者を見たら１１０番通報をする。●危険を感じたら逃げて助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","南区柏原４丁目２０番","つきまとわれる事案","６月２８日午後５時ころ","2019-06-28 19:12:02","６月２８日午後５時ころ、南区柏原４丁目２０番付近で、徒歩通行中の女子学生が車に乗った見知らぬ男からつきまとわれる事案が発生しました。男の特徴は、年齢３０代から４０代くらい、赤色シャツ、灰色のワゴン車を使用し、西方向に立ち去っています。●見知らぬ人にはついていかない。●人通りの多い道を利用する。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合いましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区店屋町５番","痴漢","６月２９日午前１時ころ","2019-06-29 09:13:01","６月２９日午前１時ころ、博多区店屋町５番付近で、通行中の女性が自転車に乗車した男から体を触られる事件が発生しました。犯人は、年齢３０歳位、細身、黒色短髪、白色Ｔシャツ、ジーンズを着用した男で、いずれかに逃走しています。被害に遭わないために●夜間の一人歩きは避ける。●危険を感じたら大声を出す。●時々後ろを振り返って、警戒していることをアピールする。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","春日市上白水４丁目１２番地","声かけ事案","６月２７日午後６時００分ころ","2019-06-29 09:23:01","６月２７日午後６時００分ころ、春日市上白水４丁目１２番地付近で、徒歩通行中の小学生女児らが見知らぬ男から「おじちゃんとタッチしてくれんと」と声をかけられ、タッチをしようとした女児が手を握られる事案が発生しました。男は７０～８０歳くらいで、黒色長袖シャツを着用し、灰色の自転車を使用しています。●知らない人には付いていかない。●身に危険を感じたら大声を出す。●防犯ブザーを持つことなどお子さんと話し合いましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","八幡西区内","不審電話","６月２８日午後０時２５分ころ","2019-06-29 09:56:01","６月２８日午後０時２５分ころ、八幡西区内に居住する女性宅に警察や銀行協会を名乗る男から電話があり、銀行の通帳やキャッシュカードの所持事実について聴取されるニセ電話詐欺の予兆電話が発生しています。●警察官や銀行協会等が通帳やキャッシュカードを預かったり、電話番号を尋ねることはありません。●不審な電話があった場合は、警察に確認するなどして、慌てることなく落ち着いて対応しましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","戸畑区汐井町１番","盗撮事件","６月２９日午後３時ころ","2019-06-29 19:38:01","６月２９日午後３時ころ、戸畑区汐井町１番の施設内エスカレーターで、男が女性のスカート内を携帯電話で盗撮する事件が発生しました。犯人は、年齢２０から３０歳代、やせ型、黒色短髪、灰色または紺色の上下の服、眼鏡をかけていました。●時々後ろを振り返って、警戒していることをアピールする。●危険を感じたら大声を出すなどしましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","久留米市長門石３丁目２番","声かけ事案","６月２９日午後０時頃","2019-06-30 10:38:01","６月２９日午後０時頃、久留米市長門石３丁目２番付近の道路上で、通行中の小学生女児が、見知らぬ男から「道を教えてくれない」「一緒に案内して」と声をかけられる事案が発生しました。男は、年齢２０代、黒色上下、緑と黒の帽子を着用し、白黒自転車に乗車しています。●見知らぬ人にはついていかない。●危険を感じたら大声を出す。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","東区松島１丁目３３番","公然わいせつ事案","６月３０日午前７時ごろ","2019-06-30 12:51:01","　６月３０日午前７時ごろ、東区松島１丁目３３番付近の路上で、徒歩通行中の女子中学生に対して、対向から来た男がすれ違いざまに陰部を露出する事案が発生しました。犯人は身長１６０センチメートルくらい、体格は中肉、黒髪、丸顔、白色のTシャツ、灰色ズボン、右手に洋服のようなものを所持していました。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","春日市大土居３丁目","住居侵入事案","６月３０日午後７時３０分ころ","2019-07-01 09:29:01","　６月３０日午後７時３０分ころ、春日市大土居３丁目の住宅で、女性が入浴中、浴室の外に立っている男性（５０歳くらい、中肉、白髪、灰色Ｔシャツ着用）を目撃するというのぞき目的の住居侵入事案が発生しました。●身に危険を感じたら、大きな声で助けを求め、すぐに１１０番しましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","福津市有弥","つきまとい事案","7月1日午前8時ころ","2019-07-01 11:01:01","　7月1日午前8時ころ、福津市有弥の里1丁目7番付近の路上で、登校中の小学生男児が、後方より見知らぬ男からつきまとわれる事案が発生しました。男は年齢40歳代、黄色地に赤色のシャツ、黒色ズボン、黒色帽子を着用しています。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","福津市宮司・宮司浜","福津市でアポ電が多発中","7月1日午前１１時ころから","2019-07-01 12:37:01","　7月1日午前１１時ころから、福津市宮司・宮司浜の複数の個人宅の固定電話に、宗像警察署刑事課のコバヤシ、オガワ、ナカムラ、その他ヤマムラ、サクライを名乗る男から「中国人窃盗団を捕まえたら、あなた名義のキャッシュカードを持っていた。」旨の電話が連続してかかっています。●電話でお金はすべて詐欺！すぐに相談１１０番！●個人情報を聞き出そうとする不審電話はすぐに切りましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","南区若久５丁目１２番","南区で不審者の出没","６月２７日午後６時ころ","2019-07-01 13:37:01","　６月２７日午後６時ころ、南区若久５丁目１２番付近の道路上で、遊んでいた小学生女児に対し、男が自転車で往復しながら凝視する事案が発生しました。男は、赤色系自転車に乗車し、白髪混じり、めがね、白色シャツ、水色ズボンを着用していました。●危険を感じたら大声を出してすぐ逃げる。●近くの人に知らせて助けを求める。●防犯ブザーを持つことなど、お子さんと日頃から話し合っておきましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区住吉５丁目９番","公然わいせつ事案","７月１日午前５時ころ","2019-07-01 16:01:01","　７月１日午前５時ころ、博多区住吉５丁目９番付近で、男が女性に対して下半身を見せる事案が発生しました。犯人は、年齢２０歳代、身長１７０センチメートル位、やせ型、黒色の短髪、水色のシャツ、ジーパンを着用しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","行橋市南大橋","行橋市南大橋で不審者の出没","６月３０日午後１０時ころ","2019-07-01 16:11:01","６月３０日午後１０時ころ、行橋市南大橋のサイクリングロードで、通行中の女性が、全裸姿の男を目撃しています。男の特徴は年齢３０～５０歳くらい、身長１７０～１８０センチメートルくらい、中肉、黒髪短髪です。●不審な人物を見かけたら１１０番通報●なるべく一人で暗い場所を歩かない●歩きスマホをしない、など、夜間は周囲を確認して身を守りましょう。

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","飯塚市枝国","公然わいせつ事案","６月３０日午後２時ころ","2019-07-01 17:28:01","６月３０日午後２時ころ、飯塚市枝国の公園で、男が中学生に下半身を見せるという事案が発生しました。男は、年齢５０歳代くらい、中肉、黒色Ｔシャツ、サングラスを着用していました。●不審者を見たら大声を出す。●防犯ブザー等を活用するなどしましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","南区","ニセ電話詐欺","７月１日","2019-07-01 19:57:02","　７月１日、南区の複数の高齢者宅に、南警察署の金融犯罪対策課をかたる者等から電話があり「詐欺グループの犯人を捕まえた」「リストにあなたの名前が載っている」「あなたの口座からお金が引き出されている」「通帳を預からせてもらいたい」等の予兆電話が連続でかかっています。●電話でお金の話が出たら、全て詐欺！●知らない電話番号には出ず、相手にしない！●家族構成や資産状況、キャッシュカードの暗証番号等は絶対に教えない！

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","筑紫野市紫６丁目１番","つきまとい事案","７月１日午後３時ころ","2019-07-02 08:17:02","７月１日午後３時ころ、筑紫野市紫６丁目１番付近の道路上で、帰宅中の小学生女児が見知らぬ男からつきまとわれるという事案が発生しました。男は、年齢３０歳代、身長１６０センチから１７０センチ位、筋肉質、茶髪、上衣黒色半Ｔシャツ、下衣黒色ズボン、銀色サングラス、銀色ネックレス、赤色キャップ帽を着用していました。●知らない人にはついて行かない。●危険を感じたら大声を出す。●防犯ブザーを活用するなどについて、お子さんと話し合いましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","小倉南区徳力団地","つきまとい事案","７月１日午後４時ころ","2019-07-02 09:48:02","７月１日午後４時ころ、小倉南区徳力団地付近で、徒歩帰宅中の小学生女児が、見知らぬ男からつきまとわれる事案が発生しました。男は、年齢３０～４０歳位、身長１７０センチメートル位、中肉、黒髪、黒色上衣を着用し、青と白の縞模様の折りたたみ傘を所持しいています。●不審者を見たら大声を出し、すぐに１１０番通報する。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","中央区内","不審電話","７月１日","2019-07-02 11:08:01","７月１日に、中央区内の個人宅の固定電話に、警察官を名乗る者から、「詐欺グループを摘発した。その中に現役の銀行員もおり、銀行の名簿が盗まれ偽造カードが作られている。あなたのカードも被害に遭っている。」等と電話がかかってくる事案が連続して発生しました。●少しでもおかしいと感じたら一度電話を切り、すぐに警察や家族に相談しましょう●在宅中でも留守番電話サービスにしておきましょう●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","八幡西区森下町四丁目１２番","声かけ事案","６月３０日午後５時２０分ころ","2019-07-02 13:21:01","６月３０日午後５時２０分ころ、八幡西区森下町四丁目１２番付近において、徒歩帰宅中の女子学生が、見知らぬ男からつきまとわれ「どこ行くの。時間ある。車で送るよ。」と声をかけられる事案が発生しました。男は、年齢２０から３０歳位、身長１７０センチメートル位、茶色長髪、黒色Ｔシャツ、ジーンズ、赤色キャップを着用していました。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","博多区内","不審電話","７月２日午前１１時ころ","2019-07-02 15:22:01","７月２日午前１１時ころ、博多区内において警察官を騙り、「詐欺グループを検挙したが、名簿にあなたのご主人が載っている。」などというニセ電話詐欺と思われる不審電話が連続して発生しました。●ニセ電話を受けないよう、ニセ電話撃退機器を設置しましょう。●少しでもおかしいと感じたら、家族や警察に相談して下さい。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","南区大橋１丁目１０番","公然わいせつ事案","７月２日午前１０時ころ","2019-07-02 16:02:01","　７月２日午前１０時ころ、南区大橋１丁目１０番付近の公衆電話ボックス内で、男が下半身を見せる事案が発生しました。犯人は、年齢６０～７０歳代、身長１６５センチ位、やせ型、白色半袖シャツ、灰色スラックスを着用していました。●危険を感じたら大声を出すか、防犯ブザーを活用して助けを求めましょう。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報をし、捜査に対するご協力をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","小郡市内","不審電話","７月２日午後３時ころ","2019-07-02 16:43:02","７月２日午後３時ころ、小郡市内の個人宅に、「小郡警察署生活安全課のツダ」と名乗る男から「オレオレ詐欺の件で電話してます」と言われる不審電話がありました。●ニセ電話詐欺の予兆電話の可能性があります。不審な電話は一旦電話を切り、電話番号を確認しましょう●見知らぬ相手からの個人情報の問い合わせには応じない●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","吉富町","声掛け事案","７月１日午後３時１０分ころ","2019-07-02 17:25:01","　７月１日午後３時１０分ころ、築上郡吉富町で、小学生女児が見知らぬ男から「おいで、おいで」と手招きをされ、声を掛けられる事案が発生しました。●不審者は、年齢３０歳くらい、身長１７０センチから１８０センチくらい、痩せ型、黒色長袖シャツ、黒色ズボン、白色と黒色のキャップを着用しています。●危険を感じたら大きな声で助けを呼びましょう。●不審な人物を目撃した時は、すぐに１１０番通報しましょう。

配信者：豊前警察署
お問い合わせ・情報提供先
0979-82-0110
"
"発生","苅田町大字馬場","苅田町大字馬場で声掛け事案","７月２日午後５時２０分頃","2019-07-03 08:01:01","７月２日午後５時２０分頃、苅田町大字馬場の路上で小学生男児が徒歩帰宅中、車両から降車した女から「お菓子あげるからこっちおいで。」などと声を掛けられる事案が発生しました。女は年齢７０歳から８０歳くらい、中肉、紺色シャツ、黄色と赤色のスカートを着用、白色の車両に乗っていました。●不審者を見たら大声を出す●すぐに逃げる●防犯ブザー、福岡県警察防犯アプリ「みまもっち」を活用するなどしましょう。

配信者：行橋警察署
お問い合わせ・情報提供先
0930-24-5110
"
"発生","うきは市浮羽町高見","うきは市浮羽町でのぞき事案","７月２日午後８時１０分ころ","2019-07-03 10:31:02","７月２日午後８時１０分ころ、うきは市浮羽町高見で女性が入浴中、浴室の窓から何者かに覗かれる事案が発生しました。●危険を感じたら大声を出す。●入浴中は窓を閉めましょう。●不審者を見たら、迷わず１１０番通報しましょう。

配信者：うきは警察署
お問い合わせ・情報提供先
0943-76-5110
"
"発生","お知らせした、「八幡西区","場所訂正","７月２日","2019-07-03 11:37:01","７月２日にお知らせした、「八幡西区で声かけ事案発生」については、発生場所を八幡西区三ヶ森四丁目１２番と訂正します。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","博多区内","ニセ電話詐欺事件","７月２日午後０時ころ","2019-07-03 12:56:01","７月２日午後０時ころ、博多区内の一般住宅に、警察を名乗る男から、「空き巣の犯人が名簿を持っていた。あなたの家にある現金は偽札だ。確認に行かせる。」等の電話があり、自宅に訪ねてきた銀行員を名乗る女に、自宅に置いていた現金４８万円をだまし取られる詐欺事件が発生しました。●警察や銀行職員が自宅で直接現金を預かることはありません。●電話でお金はすべて詐欺！●少しでもおかしいと感じたら、すぐに家族や警察に相談してください。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","久留米市内","不審電話","７月１日から２日","2019-07-03 14:21:02","７月１日から２日にかけて、久留米市内において、息子と名乗る男から、「風邪をひいた」「株をしていた、借りたお金を返さないといけない」「誰にも言わないでくれ、お金を用意してくれ」などといった内容の不審電話が多数かかってきています。●少しでも「変だな」と思ったら、一度電話を切って家族や警察に相談しましょう。●電話でお金は詐欺！すぐに相談・１１０番！

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","小倉北区内","不審電話","7月3日","2019-07-03 18:26:01","7月3日、小倉北区内の複数の家に、警察官や銀行協会を騙る男から「犯人グループを捕まえたらあなたの名前があった」等と言って預金残高等の個人情報を聞き出そうとするニセ電話詐欺と思われる不審電話が連続発生しました●警察官や銀行が通帳の残高を聞いたりすることはありません●ニセ電話被害防止機器を活用しましょう●電話でお金は全て詐欺！すぐに相談・110番！

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
