"種別","場所","内容","日付","受信日時","メール本文"
"発生","西区","不審電話","１２月１２日の午前中","2014-12-12 15:26:22","１２月１２日の午前中に、西区に住む男性の自宅に、福岡県警察の警察官を名乗る者から、「貴方の情報が漏れています。資産をとられないように銀行の預金を全て引き出してください。」という内容の電話がありました。●警察官が、預金を引き出すように勧める電話をすることはありません。●不審な電話があった場合は、家族や警察に相談しましょう。●身近な高齢者に「詐欺の被害に気をつけて」等の呼びかけをお願いします。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","中央区内","ニセ電話詐欺未遂事件","１２月１２日午後２時ころ","2014-12-12 18:02:55","　１２月１２日午後２時ころ、中央区内の男性宅に区役所の職員を装う男から電話があり「今度消費税があがる関係で、還付金がもらえます。」「３時に銀行が閉まるので、それまでにキャッシュカードを持って銀行のＡＴＭに行ってください。銀行に着いたら電話をください。」などと言われ、現金をだまし取られそうになるニセ電話詐欺未遂事件が発生しています。
　男性が銀行のＡＴＭで電話をかけながら操作を行っていたところ、不審に思った銀行員が男性に声をかけたことから、被害は未遂に終わっています。●公的機関が電話でＡＴＭを操作させることは絶対にありません。●不審な電話がかかってきたら、すぐに１１０番をお願いします。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","東区千早2丁目","声かけ事案","12月12日午後5時ころ","2014-12-13 08:26:17","12月12日午後5時ころ、東区千早2丁目付近で、徒歩通行中の女児が、見知らぬ男から「一緒に行こうか。」と声を掛けられる事案が発生しました。声掛けを行った者は年齢は不明、身長１７０cmくらい、黒髪の男性です。●防犯ブザーを活用する。●不審者を見たら大声を出す。●危険を感じたら大声で助けを求め、すぐに110番通報するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","南区清水１丁目","ひったくり","１２月１２日午前０時ころ","2014-12-13 08:44:30","　１２月１２日午前０時ころ、南区清水１丁目付近で、徒歩帰宅中の男性が手に持っていたバッグをひったくられる事件が発生しました。犯人は、黒色バイクに乗った男２名で、色不明のフルフェイスのヘルメットを着用していました。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方に気を配り、被害に遭った際は犯人の特徴をできるだけ覚え、すぐに１１０番通報して下さい。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","南区弥永五丁目","公然わいせつ事案","１２月１３日午後７時３０分ころ","2014-12-14 09:13:10","１２月１３日午後７時３０分ころ、南区弥永五丁目付近で、男が下半身を見せるという事案が発生しました。犯人は、年齢４０～５０歳位、身長１６０センチ位、黒色キャップ帽、上下黒色の服装の男でした。●不審者を見たら大声を出して逃げる。●犯人の特徴をできるだけ覚えて、すぐに１１０番通報して下さい。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区千代4丁目","ひったくり","12月13日午前0時ころ","2014-12-14 11:10:28","　12月13日午前0時ころ、博多区千代4丁目で、自転車で通行中の女性が前かごに入れていたバッグをひったくられる事件が発生しました。犯人は原付バイクに乗った男1名で、やせ型、黒色ジャケット、黒色ヘルメットを着用していました。被害に遭わないためにも、●前かごに荷物を入れる時は防犯ネットを利用する●時々後ろを振り返るなど後方にも気を配りましょう

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","早良区有田３丁目路上","痴漢","１２月１５日午後２時ころ","2014-12-15 15:43:32","１２月１５日午後２時ころ、早良区有田３丁目付近路上で、徒歩通行中の女性が、男から体を触られる事件が発生しました。男は、年齢３０歳位で、黒色ダウンジャケット、ジーパンを着用し、自転車に乗車して逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区月隈２丁目","痴漢","１２月１６日午前７時ころ","2014-12-16 08:54:31","１２月１６日午前７時ころ、博多区月隈２丁目で、徒歩で通行中の女性が、徒歩で近づいてきた男から体を触られる事案が発生しました。犯人は、年齢３０歳位、身長１７０センチ位、中肉、黒色ニット帽、黒色ダウンジャケットを着用していまいした。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","城南区長尾５丁目路上","ひったくり未遂事案","１２月１５日午後９時ころ","2014-12-16 10:23:53","１２月１５日午後９時ころ、城南区長尾５丁目付近路上で、徒歩通行中の女性がバッグをひったくられそうになる事案が発生しました。犯人は、スクーターに乗った男１名で、２０歳くらい、えんじ色ジャンパー、灰色スウェットズボン、フルフェイスを着用しています。被害に遭わないためにも、●自転車のカゴに荷物を入れる際は、ひったくり防止ネットを張りましょう。●バッグを持つ際は、車道側と反対の方に持ちましょう。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","早良区城西２丁目路上","ひったくり","１２月１８日午後４時ころ","2014-12-18 18:30:11","１２月１８日午後４時ころ、早良区城西２丁目付近路上で、徒歩通行中の女性がバッグをひったくられる事件が発生しました。犯人は、年齢２０～３０歳位で、黒色ジャンバーを着用し、黒色バイク乗った男１名です。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110

"
"発生","東区箱崎１丁目","ひったくり","１２月１８日午後９時ころ","2014-12-19 08:24:53","１２月１８日午後９時ころ、東区箱崎１丁目で、自転車に乗車し通行中の女性が手提げバッグをひったくられる事件が発生しました。犯人は、原付バイクに乗った男２名です。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●時々振り返るなど後方にも気を配りましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110

"
"発生","東区筥松１丁目","ひったくり","１２月１８日午後９時ころ","2014-12-19 08:38:34","１２月１８日午後９時ころ、東区筥松１丁目で、徒歩通行中の女性が手提げバッグをひったくられる事件が発生しました。犯人は、原付バイクに乗った男２名で、１名は黒っぽい服装、もう１名は黒っぽい服装、黒色ニット帽を着用しています。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110

"
"発生","太宰府市","ニセ電話詐欺事件","平成２６年１２月上旬","2014-12-19 19:41:00","平成２６年１２月上旬、太宰府市の女性宅に甲社を名乗る男から「太宰府市に乙社の事務所ができ、会員を募集している。あなたには会員になる権利があるが、その権利を譲って欲しい」等と電話があり、その後、乙社を名乗る男が「あなた名義での入金を確認したが、送金方法が違うので、返金するために２００万円が必要」等と言われ、犯人が指定した住所に宅配便で送付したり、口座に振り込んだりして、合計５００万円をだまし取られる事件が発生しました。●ストップ！ニセ電話詐欺！電話で「お金」は、すぐ相談！

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141

"
"発生","中央区","ニセ電話詐欺事件","１２月１９日","2014-12-20 13:33:15","１２月１９日、福岡市中央区の女性宅に警察官を名乗る男から電話があり「一人住まいの高齢者を把握している。銀行口座はどこを持っているか」「その銀行は信用できない」等と言われ、その話を信用した女性が銀行で現金を引き出したところ、男から電話で「偽札が入っている可能性がある。今から来る刑事に預けてほしい」と言われ、受け取りに来た男に現金約４８６万円を騙し取られる事件が発生しています。●知らない相手から現金を求められる電話は全てニセ電話詐欺です。すぐに１１０番通報してください。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141

"
"発生","東区名島４丁目","ひったくり","１２月２０日午後１時ころ","2014-12-20 16:18:42","１２月２０日午後１時ころ、東区名島４丁目で、徒歩通行中の女性が、キャリーバックをひったくられる事件が発生しました。犯人は自転車に乗った若者風の男３名で、全員黒っぽい服装をしています。被害に遭わないためにも●バッグは車道側と反対の方に持つ。●時々後方を振り返るなど警戒していることをアピールしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110

"
"発生","博多区上呉服町","痴漢","１２月２１日午前１時ころ","2014-12-21 10:40:54","　１２月２１日午前１時ころ、博多区上呉服町で、徒歩で通行中の女性が、接近して来た男から体を触られる事案が発生しました。犯人は、年齢３０歳から４０歳位、身長１７４センチ位、黒色の立てた感じの髪型、中肉、赤色パーカー、青い色ジーパンを着用していました。被害に遭わないためにも、●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110

"
"発生","早良区早良５丁目","公然わいせつ事案","１２月２４日午前１０時ころ","2014-12-24 15:36:32","１２月２４日午前１０時ころ、早良区早良５丁目付近で、男が下半身を露出する事案が発生しました。犯人は、年齢４０～５０歳位、中肉で、ジャンパー、キャップ帽を着用し、徒歩で逃走しました。●危険を感じたら、大声を出しましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110

"
"発生","早良区城西２丁目","ひったくり","１２月２４日午後５時ころ","2014-12-24 18:18:37","１２月２４日午後５時ころ、早良区城西２丁目付近で、女性が自転車の前カゴにバッグを入れて走行中に、バッグをひったくられる事件が発生しました。犯人は、黒色ジャンバーを着用し、バイクに乗った男１名です。被害に遭わないためにも、●自転車のカゴに荷物を入れる際は、ひったくり防止ネットを活用しましょう。●時々振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110

"
"発生","東区松田１丁目","ひったくり","１２月２５日午前０時ころ","2014-12-25 08:23:37","１２月２５日午前０時ころ、東区松田１丁目で、自転車通行中の女性が手提げバッグをひったくられる事件が発生しました。犯人は、原付バイクに乗った男２名で、１名は中肉、黒っぽい服装、もう１名は茶髪、中肉、黒っぽい服装です。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110

"
"発生","西区姪浜駅南２丁目","声かけ事案","１２月２４日午後５時ころ","2014-12-25 09:40:31","１２月２４日午後５時ころ、西区姪浜駅南２丁目付近で、小学生女児が、男から「チョコレートをあげる」と声をかけられる事案が発生しました。男は年齢２０代後半、身長１６５センチくらい、やせ型、白色マスク、黒色サングラス、黒色ニット帽、黒色セーター、黒色ズボンを着用していました。●通学路を必ず通る。●知らない人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110

"
"発生","西区内浜２丁目","暴行事案","１２月２５日午前０時ころ","2014-12-25 09:54:01","１２月２５日午前０時ころ、西区内浜２丁目付近で、通行中の女性が男から首を絞められるなどされた事案が発生しました。犯人は、若い感じの男で、身長１６０センチから１７０センチくらい、中肉、黒色ニット帽、黒色ナイロン製ジャージ上下を着用していました。●携帯電話やヘッドフォンステレオを使用しながら歩かない。●防犯ブザーを活用するなどしましょう。●目撃情報等あれば通報をお願いします。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110

"
"発生","早良区田村","つきまとい事案","１２月２６日午後５時３０分ころ","2014-12-26 18:46:49","　１２月２６日午後５時３０分ころ、早良区田村付近で、女性が自転車に乗った男から追いかけられる事案が発生しました。男は、年齢不詳、身長１６５～１７０センチメートル位、中肉、紫色パーカー（フード着用）で、黒色自転車を使用しています。●近くの家や店に逃げ、助けを求める。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110

"
"発生","博多区空港前３丁目","ひったくり未遂","１２月２７日午前０時ころ","2014-12-27 10:08:46","　１２月２７日午前０時ころ、博多区空港前３丁目で、徒歩通行中の女性がショルダーバッグをひったくられそうになる事件が発生しました。犯人は、バイクに乗った２人組でした。被害に遭わないためにも、●バッグは車道側と反対の方に持つ。●防犯ブザーを活用する。●時々振り返るなど後方にも気を配りましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110

"
"発生","小倉南区","ニセ電話詐欺事件","１１月下旬ころ","2014-12-28 09:04:14","１１月下旬ころ、小倉南区の女性宅にＡ社を名乗る男性から「老人ホームの入居券を送りました。」と電話があり、後日、Ｂ社の弁護士を名乗る男性から電話で「Ａ社があなたの名義で勝手に老人ホームの契約をした。裁判になるのが嫌なら３００万円を支払って債権を買い取るように。」などと言葉巧みに誘い、３回にわたり、合計５７０万円を指定された住所に宅配便で郵送させ、騙し取る詐欺事件が発生しました。●少しでも不安に感じた時には警察に相談しましょう。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141

"
"発生","博多区吉塚2丁目","ひったくり","12月28日午後10時ころ","2014-12-29 08:49:30","12月28日午後10時ころ、博多区吉塚2丁目で、徒歩で通行中の女性がバックをひったくられる事件が発生しました。犯人は、跨る式のバイクに乗った男2名で、黒っぽい服を着用していました。被害に遭わないためにも、●バックは車道側と反対の方に待つ。●携帯電話を使用しながら歩かない。●時々振り返るなど後方にも気を配りましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110

"
"発生","糟屋郡","ニセ電話詐欺","１２月２９日午前１０時ころ","2014-12-30 08:58:15","１２月２９日午前１０時ころ、糟屋郡の女性宅に役場の職員を装う男から「税金の払い戻しがある。今日中に手続きをすればお金が戻ってくる。」と電話があり、その後、役場から委託を受けたという男から電話で「ＡＴＭのあるコンビニエンスストアへ行き手続きをしてくれ」と言葉巧みに誘われ、ＡＴＭで現金９９８，１２５円を振り込み、だまし取られる詐欺事件が発生しました。●ＡＴＭを操作してお金が戻ってくることは絶対にありません。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。

配信者：福岡県警察本部生活安全総務課
お問い合わせ・情報提供先
092-641-4141

"
"発生","南区野多目２丁目","公然わいせつ事案","１２月３１日午前１時ころ","2014-12-31 08:43:34","　１２月３１日午前１時ころ、南区野多目２丁目付近の路上で、男が徒歩帰宅中の女性に、下半身を見せるという事案が発生しました。犯人は、年齢５０歳代、身長１６５センチ位、小太り、黒縁眼鏡、黒色ジャケットを着用していました。●不審者を見たら大声を出す。●目撃した際は、犯人の特徴をできるだけ覚えてすぐに１１０番通報しましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110

"
