"種別","場所","内容","日付","受信日時","メール本文"
"発生","南区大橋４丁目","痴漢","５月３０日午後４時ころ","2018-05-31 13:38:01","　５月３０日午後４時ころ、南区大橋４丁目付近で、自転車で通行中の女性が、後方から原付バイクに乗車して近づいた男に体を触られる事件が発生しました。犯人は年齢２０歳くらいの男で、白色半袖シャツ、白色ヘルメットを着用し、濃い青色の原付バイクで逃走しています。●時々後ろを振り返って、後方にも気を配る。●危険を感じたら、大きな声で助けを求め、すぐに１１０番通報をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","博多区","ニセ電話詐欺未遂事件","５月２７日午後９時ころ","2018-05-31 14:42:01","５月２７日午後９時ころ、博多区の女性の携帯電話に「コンテンツ利用料の未払いです。」などと書かれたメールが届き、その後、見知らぬ番号からの電話で「コンビニに行き、マネーカードで支払うように」などと言われ、現金を振り込ませようとする事案が発生しました。●身に覚えのないメールやハガキは無視しましょう。●多額の電子マネーを買っている人や、電子マネーを買っている人などを見かけた際には「詐欺ではないですか？」と声掛けをお願いします。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","東区美和台","東区で大型犬の徘徊","５月３１日午後３時５０分頃","2018-05-31 16:38:01","　５月３１日午後３時５０分頃、東区美和台において高齢女性が白色の大型犬に噛まれて負傷するという事案が発生しています。●発見した際は犬を刺激せず、すぐに１１０番しましょう。●身近な方にも気を付けるよう呼びかけをお願いします。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","配信した東区美和台","東区の徘徊大型犬の発見","５月３１日午後４時３６分","2018-05-31 17:38:01","　５月３１日午後４時３６分に配信した東区美和台における大型犬の徘徊については、同日午後４時５１分頃に大型犬を捕獲しました。情報提供等ご協力ありがとうございました。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","朝倉市来春","つきまとい事案","５月３１日午後４時ころ","2018-05-31 17:59:01","　５月３１日午後４時ころ、朝倉市来春の路上で、小学生男児が自転車で通行中、男児に怪我はありませんでしたが、刃物様の物を持った見知らぬ男から追いかけられる事案が発生しました。犯人は、年齢不詳、黒色野球帽、黒色サングラス、白色マスクを着用しています。●人通りの多い道を通る。●防犯ブザー等を活用する。●目撃情報等があれば情報提供をお願いします。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","小倉南区山手１丁目","声かけ事案","５月３０日午後１０時ころ","2018-05-31 18:07:01","５月３０日午後１０時ころ、小倉南区山手１丁目付近の路上で、女性が見知らぬ男から「金を払うから体を触らせろ」等と声をかけられる事案が発生しました。男は高校生くらい、黒色短髪、白色カッターシャツ、黒色ズボンを着用し、軽快自転車に乗車しています。●危険を感じたら大声を出す。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用しましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","筑紫野市二日市中央６丁目","声かけ事案","６月１日午前０時ころ","2018-06-01 08:17:01","６月１日午前０時ころ、筑紫野市二日市中央６丁目の路上で、通行中の女性が後方から近付いてきた車に乗車した男から「乗せて行こうか、かわいいね」と声をかけられる事案が発生しました。男は中年、眼鏡あり、黒っぽい服を着て黒色乗用車を使用していました。●深夜の一人歩きは避ける●危険を感じたら大声を出す●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","博多区月隈５丁目","公然わいせつ事案","５月３１日午後７時ころ","2018-06-01 10:27:01","５月３１日午後７時ころ、博多区月隈５丁目付近で、全裸の男が徘徊する事案が発生しました。犯人は、年齢３０歳代、中肉、短髪スポーツ刈りで、白マスク、白ワイシャツ、黒っぽいズボンを着用し立ち去っています。被害に遭わないためにも●不審者を見たら大声を出す。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","築上町大字安武","声掛け・つきまとい事案","５月３０日午後４時００分ころ","2018-06-01 12:03:01","５月３０日午後４時００分ころ、築上町大字安武の路上で、下校中の小学生女児が、見知らぬ男から道を尋ねられ、教示したが、さらに道案内を求められたため、断ったところ、自宅付近まで追いかけられる声掛け・つきまとい事案が発生しました。男は、年齢４、５０歳位、身長１７０センチメートル位、やせ型、青色長袖シャツ上衣、黒色のスラックスを着用しています。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：豊前警察署
お問い合わせ・情報提供先
0979-82-0110
"
"発生","城南区七隈７丁目","公然わいせつ","５月３１日午後７時ころ","2018-06-01 13:32:01","５月３１日午後７時ころ、城南区七隈７丁目付近で、自転車に乗った男が女子中学生に下半身を見せる事案が発生しました。男は、年齢５０～６０歳位、身長１５０～１６０?位、小肥で、紺色長袖シャツ、灰色ズボンを着用し、黒色軽快自転車に乗車していました。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区和白東３丁目","東区で百貨店従業員を名乗る不審電話","６月１日午前１１時３０分ころ","2018-06-01 15:57:01","　６月１日午前１１時３０分ころ、東区和白東３丁目の高齢者宅に百貨店従業員を名乗る者から、「あなたのカードで高額な買い物をしていないか。ひとりですか。」などニセ電話と思われる不審電話が発生しています。●自分で調べた相手先の電話番号に折り返し電話し、確認しましょう。●安易に通帳、キャッシュカードを他人に渡したり、暗証番号を教えたりせず、誰かに相談しましょう。●在宅時でも留守番電話設定にしておきましょう。●身近な高齢の方にも「詐欺に気を付けて」と呼びかけをお願いします。●電話でお金はすべて詐欺！すぐに相談・１１０番

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区美和台６丁目","東区で百貨店従業員を名乗る不審電話","６月１日午後０時ころ","2018-06-01 15:59:01","　６月１日午後０時ころ、東区美和台６丁目の高齢者宅に百貨店従業員を名乗る者から、「あなたのカードで高額な買い物をしていないか。ひとりですか。」などニセ電話と思われる不審電話が発生しています。●自分で調べた相手先の電話番号に折り返し電話し、確認しましょう。●安易に通帳、キャッシュカードを他人に渡したり、暗証番号を教えたりせず、誰かに相談しましょう。●在宅時でも留守番電話設定にしておきましょう。●身近な高齢の方にも「詐欺に気を付けて」と呼びかけをお願いします。●電話でお金はすべて詐欺！すぐに相談・１１０番

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","東区みどりが丘３丁目","ニセ電話詐欺","６月１日午前１０時ころ","2018-06-01 16:05:01","　６月１日午前１０時ころ、東区みどりが丘３丁目の高齢者宅に警察官を名乗る者から電話があり、「あなたの通帳が百貨店で無断で使用されており、調べたいので自宅に行く。」旨を言われ、その後自宅に取りに来た男に暗証番号を教え、通帳を渡したところ、現金を引き落とされるというニセ電話詐欺事案が発生しています。●安易に通帳、キャッシュカードを他人に渡したり、暗証番号を教えたりせず、誰かに相談しましょう。●在宅時でも留守番電話設定にしておきましょう。●身近な高齢の方にも「詐欺に気を付けて」と呼びかけをお願いします。●電話でお金はすべて詐欺！すぐに相談・１１０番

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","うきは市吉井町","うきは市吉井町で不審車両の目撃","６月１日午前７時５０分ころ","2018-06-01 16:53:01","　６月１日午前７時５０分ころ、うきは市吉井町で児童らが登校中、白色の車に乗った男性からカメラを向けられるという事案が発生しました。●危険を感じたら大声を出す。●見知らぬ人にはついていかない。●防犯ブザーを持つなど、お子さんと話し合いましょう。

配信者：うきは警察署
お問い合わせ・情報提供先
0943-76-5110
"
"発生","戸畑区夜宮二丁目","声掛け事案","５月２３日午後５時ころ","2018-06-01 17:12:01","５月２３日午後５時ころ、戸畑区夜宮二丁目付近で、帰宅中の小学生が、黒色の車から降りて来た見知らぬ男に「一緒に帰ろう」と声を掛けられたことが本日（６月１日）判明しました。男は、黒色サングラスに上下黒っぽい服装をしています。●見知らぬ人にはついていかない。●危険を感じたら大声を出すことをお子さんに言って聞かせ、防犯ブザーを活用しましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","南区野間１丁目","猫死骸放置事案","６月１日午前８時ころ","2018-06-01 18:23:01","　６月１日午前８時ころ、南区野間１丁目付近のごみ置き場で、切断された猫の死骸が発見されました。目撃情報等あれば、情報提供をお願いします。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","那珂川町片縄２丁目","暴行事案","６月１日午後６時ころ","2018-06-02 08:11:01","　６月１日午後６時ころ、那珂川町片縄２丁目で、小学生女児が３人組みの中高生風の男から「一緒に遊ぼう」等と声をかけられたり、追いかけ回されて腕をつかまれたりする事案が発生しました。犯人は、いずれも自転車に乗ってきていた身長１７０センチくらい、やせ型の３名で１名はドクロ柄の上衣、破れたＧパンを着用していました。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","博多区吉塚３丁目","公然わいせつ事案","６月１日午後７時ころ","2018-06-02 10:01:01","６月１日午後７時ころ、博多区吉塚３丁目付近で、男が女性に下半身を見せる事案が発生しました。犯人は、年齢２０歳代の男、身長１６５センチから１７０センチ位、黒髪短髪、中肉、白色ジャンパー、薄い色のズボンを着用し、ナップサックのカバンを所持しています。●不審者を見たら大声を出す●すぐに１１０番通報する●防犯ブザーを活用するなどしましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","八幡西区東鳴水","わいせつ事案","６月１日午後９時ころ","2018-06-02 10:46:02","６月１日午後９時ころ、八幡西区東鳴水付近で、通行中の女性が、男から体を触られる事案が発生しました。犯人は、年齢３０歳から４０歳代、身長１７０センチから１８０センチ位、細身、短髪、黒縁眼鏡、灰色長袖スウェット上下着用、自転車に乗車の男１名です。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","八幡西区則松３丁目","不審者事案","６月１日午後５時ころ","2018-06-02 11:04:01","　６月１日午後５時ころ、八幡西区則松３丁目で、男が徒歩で通行中の小学生をスマートフォンで撮影する事案が発生しました。男のは５０歳代で黒色帽子、サングラス、マスク、黒色上下服を着用しています。●不審に思ったらすぐ逃げる●防犯ブザーを活用する●大声を出すなどの対策をとりましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","東区香椎浜２丁目","公然わいせつ事案","６月２日午後０時２５分ころ","2018-06-02 14:48:01","　６月２日午後０時２５分ころ、福岡市東区香椎浜２丁目付近で、通行中の小学生女児２名が、自転車で接近して来た男から陰部を見せつけられ、「これ、何か知ってる」等と声をかけられる事案が発生しました。犯人は、年齢２０～３０歳代、やせ型、黒色短髪で、マスク、黒色長袖シャツ、黒色ズボンを着用し、黒色の軽快自転車に乗車の男でした。●身に危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","筑後市大字和泉","公然わいせつ事案","６月２日午後６時００分ころ","2018-06-02 19:12:01","　６月２日午後６時００分ころ、筑後市大字和泉の公園内に、下半身を露出した男が現れました。男は、年齢４０～５０歳くらい、身長不明、小太り、青色半袖シャツ、茶色ズボン姿の男でした。●危険を感じたら大声を出す●防犯ブザー等を活用し、不審者がいたらすぐ１１０番通報してください。

配信者：筑後警察署
お問い合わせ・情報提供先
0942-52-0110
"
"発生","小倉南区長行東２丁目","声かけ事案","６月２日午後９時ころ","2018-06-03 09:09:01","６月２日午後９時ころ、小倉南区長行東２丁目付近の路上で、女性が見知らぬ男から「お金を払うので胸を触らせて」等と声をかけられる事案が発生しました。●危険を感じたら大声を出す。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用しましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","西区生","わいせつ事案","６月３日午前４時ころ","2018-06-03 09:41:01","　６月３日午前４時ころ、西区生の松原１丁目付近において自宅で就寝中の女性が、男性から身体を触られる事案が発生しました。犯人は年齢５０歳位の男、黒色Ｔシャツを着用しています。●危険を感じたら大きな声を出す。●周囲に知らせる。●不審者の目撃情報等あれば、情報提供をお願いします。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","八幡西区則松３丁目","不審者事案","６月２日午後５時ころ","2018-06-03 09:43:01","　６月２日午後５時ころ、八幡西区則松３丁目付近で、男が小学生をデジカメで撮影する事案が発生しました。男は年齢５０歳代、身長１６５センチくらい、黒色の上衣、白色マスクを着用しています。●身の危険を感じたら大声を出す●防犯ブザーを活用する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","田川市内","悪質商法","５月３１日ころ","2018-06-03 09:56:02","５月３１日ころ、田川市内の高齢者宅に、布団の訪問販売業者を名乗る男が訪れ、希望していないにもかかわらず、布団のクリーニング作業費を請求される事案が発生しています。●すぐに契約せずに、家族等に相談する。●不審な訪問販売があったらすぐに警察へ通報してください。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","八幡西区東鳴水","声かけ事案","６月３日午後１時００分ころ","2018-06-04 09:51:01","６月３日午後１時００分ころ、八幡西区東鳴水付近で、路上にいた女子小学生が、大型犬を連れた男から「この卵、一つ取れたからあげる。」等と声を掛けられる事案が発生しました。男は、年齢３０から４５歳くらい、中肉、白髪交じりの短髪、上衣黒色ジャンパー、白色マスク、ミラーサングラス着装という特徴です。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","門司区大久保二丁目","つきまとい事案","６月３日午後０時４５分ころ","2018-06-04 09:58:02","６月３日午後０時４５分ころ、門司区大久保二丁目付近で、通行中の女性が見知らぬ男からつきまとわれる事案が発生しました。男は、３０から４０歳位、身長１６０センチメートル位、黒色短髪、小太り、丸顔、ビニール袋と黒色手提げバッグを所持しています。●防犯ブザーを活用しましょう。●身に危険を感じたら大声で助けを求め、すぐに１１０番通報しましょう。

配信者：門司警察署
お問い合わせ・情報提供先
093-321-0110
"
"発生","東区","不審電話","６月４日午前１１時３０分ころ","2018-06-04 12:57:01","６月４日午前１１時３０分ころ、福岡市東区に居住する住民の固定電話にデパートの社員を名乗る男性から「貴方名義のカードを使って高齢男性が買い物に来ている。」と言われる事案が発生しました。●少しでもおかしいと感じる電話は直ぐに切るようにしましょう。●電話で個人情報を教えないようにしましょう。●悪質な場合には警察に通報するようにしましょう。　

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","小倉南区志徳１丁目","声かけ事案","６月４日午後４時００分ころ","2018-06-04 19:30:01","　６月４日午後４時００分ころ、小倉南区志徳１丁目付近の路上で、下校中の小学生女児が、見知らぬ男から声を掛けられる事案が発生しました。男は年齢６０歳代、丸顔で面長、黒髪で後部が白髪混じりの短髪、黄土色長袖Ｔシャツ、黄土色長ズボンを着用し、紺色リュックを所持しています。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを活用する。●防犯アプリ「みまもっち」をインストールして活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","八幡西区則松６丁目","不審者事案","６月４日午後５時ころ","2018-06-04 19:37:01","　６月４日午後５時ころ、八幡西区則松６丁目付近で男が小学生をデジカメで撮影するという事案が発生しており、同所では最近、同じような事案が発生しています。男は年齢５０歳代、白色マスクを着用しています。●身の危険を感じたら大声を出す●防犯ブザーを携帯する●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","岡垣町海老津駅前１番","不審者事案","６月４日午前９時ころ","2018-06-04 19:40:01","　６月４日午前９時ころ、福岡県遠賀郡岡垣町海老津駅前１番付近で男が女性につきまとう事案が発生しています。男は年齢２０歳代、黒色短髪、青色の服装、リュックとショルダーバックを所持していました。●身の危険を感じたら大声を出す●人通りの多い場所を通る●不審者を見かけたら直ぐに１１０番通報するなどしましょう。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","糸島市前原中央２丁目","声かけ事案","６月４日午後３時ころ","2018-06-04 20:05:02","６月４日午後３時ころ、糸島市前原中央２丁目付近の路上で、信号待ちをしていた小学生女児が男から「ねーねー、一緒に鍵見つけようよ。」と声を掛けられる事案が発生しました。男は中年、黒色半袖、茶色長ズボン、キャップ帽、赤色眼鏡を着用しており、徒歩で立ち去っています。●見知らぬ人にはついて行かない。●危険を感じたら大声を出して逃げる。●防犯ブザーを活用するなどしましょう。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","戸畑区牧山二丁目公園","声掛け事案","６月４日午後５時２０分ころ","2018-06-04 20:25:01","６月４日午後５時２０分ころ、戸畑区牧山二丁目公園付近で、小学生女児が見知らぬ男から「ねぇねぇ」と声をかけられ、後をつけられる事案が発生しました。男は、その後、別の女児に対しても、両頬を指でつつく等しています。男の特徴は、５０～６０歳くらいで、黒色半袖Ｔシャツ、黒色長ズボン、黒色野球帽を着用し、小さな黒色の斜めがけのバッグを所持していました。危険を感じたら大声を出すことをお子さんに言って聞かせ、防犯ブザーを活用しましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
"発生","那珂川町王塚台１丁目","声かけ事案","６月４日午後５時３０分ころ","2018-06-05 08:04:01","　６月４日午後５時３０分ころ、那珂川町王塚台１丁目付近で、小学生男児が、見知らぬ女から「お菓子買ってあげるけん、こっちにおいで」と声をかけられる事案が発生しました。女は、２０歳代くらいで黒色上衣を着用し、黒色自動車に乗車しています。●知らない人にはついていかない。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","八幡西区紅梅四丁目","八幡西区の不審者情報","６月４日午後４時２０分ころ","2018-06-05 09:31:01","６月４日午後４時２０分ころ、八幡西区紅梅四丁目付近で、通行中の小学生女児が、不審者から体を触られる事案が発生しました。不審者は、年齢３０歳代、身長１７０センチ位、中肉、黒系帽子、黒色上下服着用の男１名です。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","小倉南区徳力５丁目","声かけ事案","６月５日午前７時ころ","2018-06-05 15:30:01","６月５日午前７時ころ、小倉南区徳力５丁目付近において、徒歩にて登校中の小学生女児が、見知らぬ男から声をかけられ、数メートルつきまとわれる事案が発生しました。男は、年配で短髪、上下白色ジャージを着用し、白色自転車に乗車していました。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","福津市勝浦","福津市における不審者情報","６月５日午前８時ころ","2018-06-05 15:45:02","　６月５日午前８時ころ、福津市勝浦の路上で登校中の小学生が、見知らぬ男からスマートフォンで容姿を撮影される事案が発生しました。男は、短髪で青色乗用車に乗車しています。●通学路を必ず通る。●見知らぬ人にはついていかない。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","東区","東区で不審電話が多発","６月５日","2018-06-05 16:10:01","６月５日、東区に居住する住民の固定電話にデパートの社員を名乗る男性から電話があり「貴方名義のカードで高額の買い物がされている。警察から電話がある。」等と言われる事案が４件発生しました。●電話で個人情報を教えないようにしましょう。●在宅時でも留守番電話設定にしておきましょう。●身近な高齢の方にも「詐欺に気をつけて」と呼びかけをお願いします。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","３日","八幡西区不審者事案解決","６月２日","2018-06-05 18:32:01","６月２日、３日にお知らせしていました、八幡西区則松３丁目付近で男が小学生をデジカメで撮影するという事案の発生については、解決しました。ご協力ありがとうございました。

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","大川市内","大川市で不審者の目撃情報","６月５日午後３時３０分ころ","2018-06-05 19:34:02","６月５日午後３時３０分ころ、大川市内の路上において、徒歩で下校中の女子児童らが、車から降りてきた男にカメラを向けられる事案が発生しました。男は年齢６０歳くらいで、白色の車に乗車しています。被害を防止するために●不審者を見たら大声を出して助けを呼ぶ●１１０番通報する●防犯ブザーを活用するなどしましょう。

配信者：筑後警察署
お問い合わせ・情報提供先
0942-52-0110
"
"発生","東区和白東３丁目","ニセ電話詐欺","６月５日","2018-06-06 08:37:01","　６月５日、東区和白東３丁目の高齢者宅に、警察官を騙る者からデパート名を使って、「あなたの名義のカードで高額の買い物がされている」等と電話があった後、警察官から委託を受けたと名乗る者が同人方を訪問し、キャッシュカードを持ち去る事案が発生しました。●電話でお金は全て詐欺！すぐに相談・１１０番！●他人に暗証番号を教えたり、キャッシュカードを預けたりしないようにする。●身近な高齢者の方にも「詐欺に気を付けて」と呼びかけをお願いします。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","早良区梅林７丁目","声かけ事案","６月４日午後８時３０分ころ","2018-06-06 10:01:01","６月４日午後８時３０分ころ、早良区梅林７丁目付近の路上で、女子高校生が通行中、軽自動車に乗車した男から道を尋ねられるなど、声をかけられる事案が発生しました。男は、年齢３０～３５歳位で、ポロシャツに短パンを着用し、青っぽい色の軽自動車に乗車していました。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","博多区東平尾１丁目","声かけ事案","６月５日午後４時ころ","2018-06-06 11:13:01","６月５日午後４時ころ、博多区東平尾１丁目付近において、帰宅中の男児が、男から「お前たち住所はどこだ」等と声をかけられる事案が発生しました。男は年齢７０～８０歳代、作業服、黒色ベルト、透明ビニール傘所持、野球帽、黒色サングラスを着用し、徒歩で立ち去りました。被害に遭わないためにも●危険を感じたら大声を出す●防犯ブザーを携帯する●１１０番通報を行うなど、身の安全を守るために注意しましょう。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","小郡市大保","小郡市大保で不審者が出没","６月４日午後６時ころ","2018-06-06 14:44:01","　６月４日午後６時ころ、小郡市大保において、女子児童が徒歩で帰宅中、後方からいきなり男に手を掴まれ引っ張られる事案が発生しました。犯人は、年齢２０～４０歳位の男で、灰色パーカー、黒色ズボンを着用し、徒歩で立ち去っています。●時々振り返り周囲を警戒しましょう。●危険を感じたら大声を出し１１０番通報しましょう。●なるべく一人で歩かず、明るく人通りの多い道を通りましょう。●防犯ブザーやみまもっちを活用しましょう。

配信者：小郡警察署
お問い合わせ・情報提供先
0942-73-0110
"
"発生","八幡西区下上津役一丁目","声かけ事案","６月４日午後５時００分ころ","2018-06-06 18:39:01","６月４日午後５時００分ころ、八幡西区下上津役一丁目に所在する公園において、ドッヂボールをしていた小学生等のうちの１名に対し、男が手拳で頭部を１発殴打した後、「殺すぞ」と言う事案が発生しました。男の特徴は、年齢６０から７０歳くらい、青色と茶色の柄入りシャツを着用しています。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","東区青葉１丁目","わいせつ事案","６月６日午後１１時ころ","2018-06-07 09:22:01","　６月６日午後１１時ころ、東区青葉１丁目付近で、徒歩で通行中の女性が、後方から近付いてきた男に抱きつかれたうえ、着衣を脱がされる事案が発生しました。男は年齢３０歳代から５０歳代、身長１６０から１７０センチメートルくらい、黒色坊主頭が伸びた感じ、黒色タートルネック、長ズボンを着用しています。●時々後ろを振り返って警戒していることをアピールする。●身の危険を感じたら大声を出し、すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"検挙","小倉北区馬借三丁目","公然わいせつ","５月８日","2018-06-07 10:06:01","５月８日にお知らせしました、本年５月７日小倉北区馬借三丁目で発生した公然わいせつ事件については、４１歳の男を検挙しました。情報提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","博多区吉塚２丁目","不審火","６月７日午前６時ころ","2018-06-07 10:54:01","６月７日午前６時ころ、博多区吉塚２丁目付近のマンションにおいて、出入口に設置のゴミ箱に火をつけられる不審火が発生しました。●自宅の周りに燃えやすいものを置かないようにしましょう。●ゴミは収集時間の直前まで出さないようにしましょう。●目撃情報等あれば情報提供をお願いします。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","西区横浜","公然わいせつ事案","６月５日午前７時４５分ころ","2018-06-07 13:24:01","６月５日午前７時４５分ころ、福岡市西区横浜付近で、男が下半身を露出する事案が発生しました。犯人は学生風で、身長１５５から１６０センチくらい、白色半袖シャツ黒色スラックスを着用し、カバンを所持しています。●危険を感じたら大声を出す。●不審者を見たら、すぐに１１０番通報しましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","お知らせしました朝倉市","朝倉市つきまとい事案解決","５月３１日","2018-06-07 13:36:01","　５月３１日にお知らせしました朝倉市での小学生へのつきまとい事案については、解決しました。ご協力ありがとうございました。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","鞍手郡鞍手町大字中山","声かけ事案","６月４日午後４時５０分ころ","2018-06-07 15:52:01","６月４日午後４時５０分ころ、鞍手郡鞍手町大字中山において、通行中の小学生女児が、見知らぬ男性から「今何してるん」等と複数回声をかけられる事案が発生しました。●身の危険を感じたら、大きな声で助けを求め、すぐに１１０番通報しましょう。●知らない人に声をかけられてもついて行かないようにしましょう。●防犯ブザーを持つことなど、お子さんと話し合いましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","柳川市三橋町柳河","不審者事案","６月３日午後１０時ころ","2018-06-07 16:43:01","６月３日午後１０時ころ、柳川市三橋町柳河の民家で、男が駐車場から屋内をのぞきこむ事案が発生しました。男は、年齢３０歳から５０歳くらい、短髪、ポシェットを身に着けており、歩いて立ち去りました。●帰り道は明るく人通りの多い道を選ぶ●危険を感じたときは大声を出す●防犯ブザーなどの防犯グッズを活用するようにしましょう。

配信者：柳川警察署
お問い合わせ・情報提供先
0944-74-0110
"
"発生","大野城市畑ヶ坂１丁目","声かけ事案","６月７日午前８時ころ","2018-06-07 18:07:01","６月７日午前８時ころ、大野城市畑ヶ坂１丁目付近で、小学生男児が、見知らぬ男から「欲しいものあったら買ってあげるよ」と声をかけられ、腕を引っ張られそうになる事案が発生しました。男は、３０歳代くらい、身長１５０センチメートルくらい、やせ型、黒色短髪で、茶色長袖上衣、茶色長ズボン、マスク、フルフェイスのヘルメットを着用し、茶色のバイクに乗車しています。●知らない人にはついていかない。●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","戸畑区浅生一丁目公園内","戸畑区浅生において不審者情報","６月７日午後４時４０分から午後５時００分ころ","2018-06-07 19:57:01","　６月７日午後４時４０分から午後５時００分ころ、戸畑区浅生一丁目公園内で、砂遊びをしている小学生男児のスコップ等を見知らぬ男が勝手に使ったりする事案が発生しました。男は４０歳から５０歳くらいの男性でオレンジ色のＴシャツを着ています。●身の危険を感じたら大声を出してすぐに逃げる。●防犯ブザーを活用しましょう。●見知らぬ人にはついていかないようにお子様に言って聞かせましょう。

配信者：戸畑警察署
お問い合わせ・情報提供先
093-861-0110
"
