"種別","場所","内容","日付","受信日時","メール本文"
"発生","博多区内","ニセ電話詐欺事件","３月２３日午後４時ころ","2020-03-24 14:04:01","　３月２３日午後４時ころ、博多区内の一般住宅に家電量販店を名乗る男から「カードを使って電化製品を買いましたか。カードが不正に使われている」等の電話があり、その後、博多警察署を名乗る男から「カードを凍結する必要があるので、暗証番号を教えて欲しい」等と言われ、来訪した宅配業者を名乗る男にキャッシュカードを騙し取られる詐欺事件が発生しました。●警察や金融庁が暗証番号を聞き出すことは絶対にありません●電話でお金は全て詐欺！●少しでもおかしいと感じたら、すぐに家族や警察に相談してください。

配信者：博多警察署
お問い合わせ・情報提供先
092-412-0110
"
"発生","小倉北区青葉１丁目２番","容姿撮影事案","３月２４日午前１１時ころ","2020-03-24 14:38:01","３月２４日午前１１時ころ、小倉北区青葉１丁目２番付近の路上で、通行中の女子学生らが、すれ違い様に見知らぬ男からスマートフォンで容姿を撮影される事案が発生しました。男は、年齢５０歳くらい、身長１６５センチくらい、眼鏡、紺色スーツ上下、黒色バッグを所持しています。●身の危険を感じたら大声を出し逃げましょう。●防犯ブザーを活用しましょう。●防犯アプリ「みまもっち」をインストールして活用しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","小倉南区吉田","声かけ事案","３月２４日午後０時３０分ころ","2020-03-24 15:55:01","３月２４日午後０時３０分ころ、小倉南区吉田にれの木坂二丁目１３番付近で、小学生女児が見知らぬ男から「ここは君の家」と声をかけられる事案が発生しました。男は年齢３０歳代、身長１７５～１８０センチメートルくらい、黒髪短髪、黒色サングラス、黒色ジャケット、黒色ズボンを着用していました。●怖いと思ったら大声を出し、すぐに１１０番通報しましょう。●防犯ブザーを活用するなどしましょう。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
"発生","飯塚市鯰田","声かけ事案","３月２４日午後４時ころ","2020-03-24 17:45:01","３月２４日午後４時ころ、飯塚市鯰田付近の路上において、小学生女児が、見知らぬ男から卑猥な言葉をかけられる事案が発生しました。男は、年齢２０歳代位、身長１７０センチメートル位、やせ型、黒色短髪、青色上衣、紺色ジーパンを着用し、緑色と灰色のリュックを所持していました。保護者の方は、●危険を感じたら大声を出す。●防犯ブザーを活用するなど、お子さんと話し合っておきましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","小倉北区","不審電話事案","","2020-03-24 18:15:01","小倉北区居住の高齢女性宅の固定電話に、３月１７日から２４日にかけて、金融機関のオオサワ、コガを名乗る男から「亡くなった夫の口座にお金が残っているのであなたの口座に移し替える手続きを行う」「保険証の番号、住所、電話番号を教えてほしい」等との電話があり、その後、小倉北警察署の警察官を名乗る男から「聞きたいことがある」等とニセ電話詐欺に発展するおそれがある不審電話事案が発生しています。●警察や金融機関などを名乗っても即答せず、折り返し電話で対応しましょう。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","中間市長津１丁目","不審電話","３月２４日午後２時ころ","2020-03-24 18:39:02","３月２４日午後２時ころ、中間市長津１丁目の個人宅に、折尾警察署の警察官を名乗る男から、「あなたの通帳からお金が引き出されているようだ。」などといった内容の不審電話が連続発生しています。●不審な電話は一人で対応せず、家族や警察に相談しましょう。●他人に通帳やキャッシュカードは渡さないようにしましょう。●電話でお金は全て詐欺！すぐに相談・１１０番！

配信者：折尾警察署
お問い合わせ・情報提供先
093-691-0110
"
"発生","直方市湯野原２丁目","暴行事件","３月２４日午後８時２０分ころ","2020-03-25 08:41:01","３月２４日午後８時２０分ころ、直方市湯野原２丁目で通行中の成人女性が抱きつかれる暴行事件が発生しました。犯人は、年齢３０歳から４０歳代の男、身長１７５センチメートルくらい、中肉、黒髪、青色上下作業服を着用しています。●時々後ろを振り返って、警戒していることをアピールする。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","西区九大新町９番","声かけ事案","３月２４日午後６時２０分ころ","2020-03-25 09:41:01","　３月２４日午後６時２０分ころ、西区九大新町９番の路上で、徒歩で通行中の女性に対し、男が声をかけ、卑わいな言動をした事案が発生しました。男は年齢２０歳代くらい、身長１７０センチメートルくらい、やせ型、黒髪短髪、黒色のダッフルコートを着用しており、黒色のリュックサックを背負っていました。●一人で歩く際には、時々後ろを振り返って警戒していることをアピールする。●危険を感じたら大声を出す。●防犯ブザーを持つなどしましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","南区中尾２丁目","つきまとい事案","３月２４日午後１１時ころ","2020-03-25 11:48:01","　３月２４日午後１１時ころ、南区中尾２丁目付近の道路上で、徒歩帰宅中の女性が見知らぬ男からつきまとわれる事案が発生しました。男は、身長１８０センチ位、中肉、黒色パーカー、黒色ズボンを着用していました。●深夜の一人歩きは避ける。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","春日市内と大野城市内","不審電話","３月２５日午前１０時以降","2020-03-25 15:58:01","３月２５日午前１０時以降、春日市内と大野城市内の個人宅に春日警察署員を名乗る者から「キャッシュカードと通帳が不正に利用されている可能性がある」「キャッシュカードを作り変えるように」「作り変えるのに３～４日かかる」などという不審電話が連続発生しています。●一人で判断せずに、家族や知人、警察に相談しましょう。●まっ太フォン（迷惑電話防止機能付電話機）を活用しましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","宮若市水原","宮若市水原において不審電話","３月２６日午前１０時００分ころ","2020-03-26 14:18:01","３月２６日午前１０時００分ころ、宮若市水原において、直方署の警察官を騙る男から「詐欺のグループを捕まえたらキャッシュカードが出てきた。通帳を止める必要があるので今から取りに来る。」という不審電話が発生しました。なお、同様の不審電話が、午前１１時ころにも付近で発生しています。●電話でお金はすべて詐欺！すぐに相談・１１０番！●在宅時でも留守番電話設定にしておきましょう。●まっ太フォン（迷惑電話防止機能付き電話機）を設置しましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","小倉北区","不審電話事案","３月２６日","2020-03-26 17:00:01","３月２６日、小倉北区居住の高齢女性宅の固定電話に金融機関のコガを名乗る男から「最近、口座を作りましたか？その口座に大金が振り込まれています」「身に覚えがなければ、警察官を自宅に行かせます」などと今後、ニセ電話詐欺に発展するおそれのある不審電話がありました。●家族や友人などにも注意喚起をお願いします。●金融機関や警察官などを名乗っても即答せず、折り返し電話で対応しましょう。●電話お金は全て詐欺！すぐに相談・１１０番！

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","みやま市瀬高町下庄","声かけ事案","３月２６日午後２時３０分ころ","2020-03-26 18:26:01","３月２６日午後２時３０分ころ、みやま市瀬高町下庄付近の店舗内において、小学生女児等が、男から「いくつ」「２０２０年の意味は何でしょう」「何で令和になったでしょう」などと声をかけられる事案が発生しました。男は、年齢４０歳から５０歳くらい、小太り、丸顔、黒色白髪交じり、後頭部から頭頂部が禿げている、白色マスク着用、赤色傘を所持していました。●知らない人にはついていかない●明るく人通りの多い道を通りましょう●身の危険を感じたら大声を出しましょう●防犯ブザー等を活用するようにしましょう

配信者：柳川警察署
お問い合わせ・情報提供先
0944-74-0110
"
"発生","中央区小笹２丁目７番","公然わいせつ事案","３月２６日午後１１時ころ","2020-03-27 09:08:01","３月２６日午後１１時ころ、中央区小笹２丁目７番付近の道路上で、男が通行中の女性に下半身を見せるという事案が発生しました。犯人は、年齢６０歳代の小太りの男で、徒歩で逃走しています。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","筑紫野市原田８丁目８番","のぞき","３月２７日午前１１時３０分ころ","2020-03-27 16:40:01","３月２７日午前１１時３０分ころ、筑紫野市原田８丁目８番で、女性が室内にいたところ
、見知らぬ男から室内をのぞかれるという事案が発生しました。犯人は年齢不詳の男で、身長１８０センチくらい、水色のパーカーを着用していました。●身に危険を感じたら、大きな声で助けを求め、直ぐに１１０番通報しましょう。


配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","小倉北区京町３丁目１番","盗撮事案","３月２７日午後２時ころ","2020-03-28 09:55:01","　３月２７日午後２時ころ、小倉北区京町３丁目１番の施設内で、男性が女性用トイレ内において携帯電話で盗撮する事案が発生しました。犯人は、３０歳代、カーキ色ジャンパパー、黒色ズボン、白色マスクを着用しています。●身の危険を感じたら大声を出してすぐ逃げましょう。●防犯ブザーを活用しましょう。●防犯アプリ「みまっもっち」をインストールし活用しましょう。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","城南区西片江１丁目","暴行事件","３月２８日午前１時ころ","2020-03-28 10:19:01","　３月２８日午前１時ころ、城南区西片江１丁目の道路上で、通行中の女性が犯人に後ろから抱きつかれる事件が発生しました。犯人は、年齢３０～４０歳位の男、身長１７０センチ位、ベージュっぽい色の長袖、黒っぽい色のズボンを着用し、自転車で逃走しています。●不審者を見たら、すぐに１１０番通報しましょう。●危険を感じたら大声を出して助けを求めましょう。●防犯ブザーを活用しましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","東区","ニセ電話詐欺事案","３月２７日昼過ぎころ","2020-03-28 10:44:01","３月２７日昼過ぎころ、東区居住の女性宅に、家電量販店の社員や博多警察署の警察官などを名乗る男から電話があり、「カードをスキミングされている。カードを再発行しないといけないので持っているカードを全部出してください。」などと言われ、キャッシュカード等をだましとられるニセ電話詐欺が発生しています。●警察や金融機関が、暗証番号を聞いたりキャッシュカードを受け取りに行くことは絶対にありません。●不審な電話はすぐに切って、家族や警察に相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！

配信者：東警察署
お問い合わせ・情報提供先
092-643-0110
"
"発生","朝倉市","アポ電","３月２８日","2020-03-28 13:32:01","３月２８日、朝倉市の男性宅に、警察官を名乗る男性から電話があり「中国窃盗団を逮捕した」、「調べたらあなたのキャッシュカードが出てきた」、「キャッシュカードありますか」等というニセ電話詐欺に関するアポイント電話がありました。●警察官が現金を確認するため口座の全額を受け取ることはありません。●不安を感じたら警察や家族に相談しましょう。●身近なご高齢の方などに「詐欺に気を付けて」等の呼びかけをお願いします。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","お知らせした、「小倉北区","犯人特徴の誤字の訂正について","３月２８日","2020-03-28 14:26:01","３月２８日にお知らせした、「小倉北区で盗撮事案発生」については、犯人の特徴にカーキ色ジャンパパーと誤字がありましたので、カーキ色ジャンパーと訂正します。

配信者：小倉北警察署
お問い合わせ・情報提供先
093-583-0110
"
"発生","朝倉市内","朝倉市内でニセ電話詐欺被害","３月２８日","2020-03-28 16:19:01","３月２８日、朝倉市内の男性宅に警察官を名乗る男から電話があり「中国窃盗団を逮捕した」「調べたらあなたのキャッシュカードが出てきた」「警察官が家に行く」等と指示された後、自宅に訪れた警察官を名乗る男から「あたなのキャッシュカードは使えないので、この封筒に入れて下さい」「封印のため印鑑が必要」「暗証番号を教えてくれ」等と指示され、印鑑を取りに行った隙に、キャッシュカードがすり替えられ、その後現金を引き出されるニセ電話詐欺事件が発生しました。犯人は年齢２０～３０歳くらい、身長１７５センチメートルくらい、痩せ型の男です。●警察官が口座の暗証番号を聞くことはありません●不安を感じたら警察や家族に相談しましょう。●身近なご高齢の方などに「詐欺に気をつけて」等の呼びかけをお願いします。

配信者：朝倉警察署
お問い合わせ・情報提供先
0946-22-0110
"
"発生","筑紫野市二日市中央５丁目","空き巣","３月２８日午前９時ころから午後１０時ころまでの間","2020-03-29 09:12:01","３月２８日午前９時ころから午後１０時ころまでの間、筑紫野市二日市中央５丁目において空き巣が連続発生しました。犯人は窓ガラスを割って屋内に侵入しています。●外出時はもちろん在宅時でも鍵を閉めましょう。●不審者を見たら１１０番通報しましょう。●センサーライト、補助錠などの防犯グッズを活用しましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","春日市","ニセ電話詐欺事件","３月２８日午前１０時ころ","2020-03-29 09:20:02","３月２８日午前１０時ころ、春日市の女性宅に、家電量販店を名乗る男から「あなたのカードで買い物されている。」と電話があり、さらに春日警察署警察官カトウを名乗る男から「カード情報が盗まれている。新しいカードに取り替えた方がいい。」などと電話で言われ、来訪した男にキャッシュカードをだまし取られる詐欺事件が発生しました。●警察が電話でキャッシュカード等を渡すように依頼することはありません。●ニセ電話を受けないよう、ニセ電話撃退器を設置しましょう。●在宅時でも留守番電話設定にしておきましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","早良区高取２丁目","ひったくり","３月２９日午後１０時ころ","2020-03-30 09:12:01","３月２９日午後１０時ころ、早良区高取２丁目付近の道路上で、徒歩通行中の男性が後方から接近してきた犯人にバックをひったくられる事件が発生しました。犯人は、フルフェイスヘルメットを着用し、原付バイクに乗車していました。●バッグは車道と反対側に持つ。●携帯電話やイヤホンを使用しながら移動しない。●時々、振り返るなど後方にも気を配りましょう。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","西区生","つきまとい事案","３月２９日午後２時１０分から午後２時３０分ころまでの間","2020-03-30 10:36:01","３月２９日午後２時１０分から午後２時３０分ころまでの間、福岡市西区生の松原１丁目４番付近で、小学生女児が遊んでいたところ、不審な男がしばらくの間つきまとう事案が発生しました。男は●年齢４０歳位、黒色ジャンパー、ベージュ色のズボンを着ており、黒色バッグを持っていました。●知らない人にはついていかないようにしましょう。●すぐに１１０番通報しましょう。●防犯ブザーを活用する等しましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"発生","西区内浜１丁目７番","盗撮事案","３月２９日午後４時４５分ころ","2020-03-30 10:50:01","３月２９日午後４時４５分ころ、福岡市西区内浜１丁目７番付近で買い物中の被害女性が知らない男からスカートの下を盗撮される事案が発生しました。男は●年齢２０歳位、黒色ジャンパー、ベージュ色のズボンを着ており、黒色バッグを持っていました。●帰宅時や買い物時等背後に注意しましょう。●すぐに１１０番通報しましょう。●防犯ブザーを活用する等しましょう。

配信者：西警察署
お問い合わせ・情報提供先
092-805-6110
"
"検挙","お知らせしました太宰府市通古賀１丁目","つきまとい、暴行事件","３月１２日","2020-03-30 14:35:02","　３月１２日にお知らせしました太宰府市通古賀１丁目でのつきまとい、暴行事件については、２５歳の男を検挙しました。情報の提供や地域のパトロールなど、ご協力ありがとうございました。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","田川市大字伊田","田川市伊田において声掛け事案","３月３０日午前７時５０分ころ","2020-03-30 18:15:01","３月３０日午前７時５０分ころ、田川市大字伊田において通行中の女子中学生が、見知らぬ男から「名前を教えて下さい」と何度も声を掛けられる事案が発生しました。男は身長１６５～１７０センチ位、痩せ型、年齢２０～３０歳位、黒色上衣、黒色ズボンを着用し、黒色の雨傘を使用していました。●登下校は複数人でしましょう。●不審者を見かけたり、声を掛けられたりした時はすぐに家族や先生、警察に連絡しましょう。

配信者：田川警察署
お問い合わせ・情報提供先
0947-42-0110
"
"発生","直方市大字感田","窃盗事件","３月３０日午前９時ころから午前５時ころまでの間","2020-03-30 19:41:01","３月３０日午前９時ころから午前５時ころまでの間、直方市大字感田でベランダに干していた女性用の下着１枚を盗まれる事件が発生しました。●不審者を見かけたら大声を出す。●洗濯物（下着）は外部から見える場所に干さないように気をつけましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","お知らせした、「直方市大字感田","時間訂正","３月３０日","2020-03-31 08:02:01","３月３０日にお知らせした、「直方市大字感田で窃盗事件発生」については、発生時間を午前９時ころから午後５時ころまでの間に訂正します。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","八幡西区紅梅３丁目３番","つきまとい事案","３月３０日午後４時３０分頃","2020-03-31 09:31:01","３月３０日午後４時３０分頃、八幡西区紅梅３丁目３番付近の道路上で、通行中の男児が見知らぬ男からつきまとわれる事案が発生しました。男の特徴は、年齢４０から５０歳位、身長１７０センチメートル位、中肉、黒色ジャンパー、黒色ジーパンを着用していました。身に危険を感じたら●大声を出す●すぐに１１０番通報する●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","南区大橋２丁目２５番","痴漢","３月３０日午後９時ころ","2020-03-31 10:10:02","３月３０日午後９時ころ、南区大橋２丁目２５番の道路上で、徒歩で通行中の女性が自転車に乗った男から、すれ違いざまに体を触られるという事件が発生しました。男の特徴は２０～３０代くらい、黒色短髪、メガネ、マスクなし、赤色チェックシャツ、黒色ズボンを着用していました。●危険を感じたら大声で助けを求め、すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","糸島市","不審電話","4月1日","2020-04-01 11:25:01","4月1日に糸島市で、糸島警察署の警察官をかたって「詐欺集団を捕まえた」「あなたのキャッシュカードが盗難被害にあっている」等という不審電話が連続発生しています。●不審な電話がかかってきた場合は、相手の所属と氏名を確実に確認し、電話帳等で調べた電話にかけて確認してください。●不審電話があったらすぐに１１０番通報をお願いします。

配信者：糸島警察署
お問い合わせ・情報提供先
092-323-0110
"
"発生","久留米市合川町","アポ電","４月１日午前１０時ころ","2020-04-01 12:00:01","４月１日午前１０時ころ、久留米市合川町付近において、警察官をかたる男から「家電量販店でテレビとカメラを買っていないか」「クレジットカードが不正に利用されたおそれがある」などといった内容の不審電話が連続発生しています。●他人にキャッシュカード等を渡したり、暗証番号等を教えない。●少しでも「変だな」と思ったら、一度電話を切って家族や警察に相談しましょう。●電話でお金・カードは詐欺！すぐに相談・１１０番！

配信者：久留米警察署
お問い合わせ・情報提供先
0942-38-0110
"
"発生","早良区田村４丁目１８番","声かけ事案","４月１日午後４時ころ","2020-04-02 09:19:01","　４月１日午後４時ころ、早良区田村４丁目１８番付近の歩道上で、徒歩通行中の女子高校生に対し、対向から歩いてきた男が近づくや咳込み、「コロナうつったけん。」等と声をかける事案が発生しました。男は、年齢５０歳から６０歳くらい、身長１６０センチメートルくらい、中肉、ホームレス風、上下黒の服という特徴でした。●危険を感じたら大声を出しましょう。●防犯ブザーを活用しましょう。●不安を感じたら近くのお店等に逃げ１１０番通報をしましょう。●家族や知人の方にも注意を呼びかけて下さい。

配信者：早良警察署
お問い合わせ・情報提供先
092-847-0110
"
"発生","うきは市吉井町","うきは市吉井町でのぞき事案","４月１日午後９時５５分ころ","2020-04-02 10:29:01","　４月１日午後９時５５分ころ、うきは市吉井町で女性が入浴中、浴室の窓から何者かに覗かれるという事案が発生しました。●危険を感じたら大声を出す。●入浴中は窓を閉めましょう。●不審者を見たら、迷わず１１０番通報しましょう。

配信者：うきは警察署
お問い合わせ・情報提供先
0943-76-5110
"
"発生","嘉麻市内","不審者","３月３１日（火）","2020-04-02 11:41:01","３月３１日（火）嘉麻市内において、大手通信事業者を名乗る男が「インターネット使用料金を１０００円以上安く提供できる」と、個人店舗を訪問してきた事案が発生しています。●訪問者は安易に自宅に入れることなく、相手の会社、身分等をしっかり確認してください。●不要なもの、心当たりのない契約はきっぱりと断りましょう。●気になることは家族や警察に相談し、周囲の人にも被害防止の呼びかけをお願いします。

配信者：嘉麻警察署
お問い合わせ・情報提供先
0948-57-0110
"
"発生","鞍手郡小竹町内","つきまとい事案","３月３０日午後８時５０分ころ","2020-04-02 16:52:01","３月３０日午後８時５０分ころ、鞍手郡小竹町内を走行する電車内で、１人で乗車していた女子小学生の隣に、他に空席があるにも関わらず、高齢女性が座り、その後も女子小学生が席を移動してもなお、つきまとう事案が発生しました。女は年齢６０～７０歳代、身長１５０センチ位、長袖シャツを着用しています。保護者の方は、●不審者を見たら大声を出す。●防犯ブザーを活用する等を教えるなど、お子さんと話し合いをしておきましょう。

配信者：直方警察署
お問い合わせ・情報提供先
0949-22-0110
"
"発生","過去","中央区で不審者の訪問","４月１日午後８時ころ","2020-04-02 17:32:01","　４月１日午後８時ころ、過去に「預金はいくらありますか」、「暗証番号を教えてほしい」などと不審な電話があった中央区内の高齢者宅に見知らぬ男が訪問してきて、モニターフォンで「名前はなんですか」などと言って立ち去るという事案が発生しました。●不審者が訪問してきたらすぐに応対せずに警察や家族に相談しましょう。●日頃から戸締りをきちんとしておきましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","飯塚市柳橋","公然わいせつ事案","４月２日午後７時ころ","2020-04-03 09:56:01","４月２日午後７時ころ、飯塚市柳橋付近の路上で、車両に乗車した男が下半身を見せる事案が発生しました。男は、年齢３０代くらい、やせ型、黒色短髪、黒っぽい長袖シャツ着用、黒色軽自動車を使用していました。●不審者を見たらすぐに１１０番通報する。●防犯ブザー等を活用するなどしましょう。

配信者：飯塚警察署
お問い合わせ・情報提供先
0948-21-0110
"
"発生","福津市内","福津市でアポ電が多発","４月３日","2020-04-03 12:28:01","４月３日、福津市内の家庭の固定電話に対し、宗像警察署刑事課の警察官を名乗る男から「預金通帳のカードが偽造されている。」などの不審電話（アポ電）がかかってきています。犯人はあなたの個人情報を聞き出し、ニセ電話詐欺や押し入り強盗の機会を狙っています。●電話でお金はすべて詐欺！すぐに相談１１０番！●個人情報を聞き出そうとする不審電話はすぐに切りましょう。

配信者：宗像警察署
お問い合わせ・情報提供先
0940-36-0110
"
"発生","太宰府市水城２丁目２６番","不審者出没事案","４月３日午後１０時ころ","2020-04-04 08:34:01","４月３日午後１０時ころ、太宰府市水城２丁目２６番付近の路上において不審者が出没しました。不審者は、３０～４０歳、身長１７０センチ位、肩位の長さの黒髪で、黒色ジャンパー、黒色ストッキング、ガーターベルト、黒色女性用下着、ハイヒールを身に着けた男性で、道路に立っていました。●危険を感じたら１１０番通報する。●夜間の一人歩きはしない。●防犯ブザーを活用するなどしましょう。

配信者：筑紫野警察署
お問い合わせ・情報提供先
092-929-0110
"
"発生","南区大楠１丁目１４番","つきまとい事案","４月３日午後３時ころ","2020-04-04 09:15:01","４月３日午後３時ころ、南区大楠１丁目１４番付近の路上で、徒歩帰宅中の小学生女児が見知らぬ男からつきまとわれる事案が発生しました。男は、６０歳くらい、身長１６０センチから１７０センチくらい、中肉、白髪の短髪、青色ウインドブレーカー、茶色のズボン、青色キャップ帽子、白色マスクを着用していました。●危険を感じたら大声を出す。●近くの大人やお店の人に助けを求める。●防犯ブザーを活用するなどしましょう。

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","那珂川市片縄８丁目","公然わいせつ事案","４月５日午前１時２０分ころ","2020-04-05 09:22:01","４月５日午前１時２０分ころ、那珂川市片縄８丁目付近の道路上を男が全裸で歩いていたという事案が発生しました。犯人は、年齢２０歳位、身長１７０センチ位、やせ型、茶色の短髪、裸足の男です。●不審者を見たら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"検挙","南区多賀１丁目","ニセ電話詐欺事件","３月２７日午前１０時ころ","2020-04-06 17:42:01","　３月２７日午前１０時ころ、南区多賀１丁目の高齢者宅に、警察官をかたる男から「あなた名義のキャッシュカードを使って買い物しようとした者がいます。」「あなたが普段使っている通帳を預かりに行きます。」等の電話があり、その後訪問してきた男から通帳を騙し取られるニセ電話詐欺事件が発生しましたが、４月２日、騙し取った２３歳の男を検挙しました。捜査活動にご協力ありがとうございました。●暗証番号は絶対に教えない！●電話でお金はすべて詐欺！すぐに相談・１１０番！●『まっ太フォン』が、ニセ電話詐欺撃退に効果的！

配信者：南警察署
お問い合わせ・情報提供先
092-542-0110
"
"発生","中央区","ニセ電話詐欺事件","４月６日午前９時３０分ころ","2020-04-06 19:22:01","　４月６日午前９時３０分ころ、中央区の高齢者宅に孫をかたる男から、「株で儲けたので、税務署が来ている。株の配当が入ったらすぐに返すのでお金を用意してくれないか。友人のヨシムラが取りに行く。」などと電話があり、言葉巧みに誘われ、孫の友人を名乗る男に現金１５０万円をだまし取られるニセ電話詐欺事件が発生しました。●少しでもおかしいと感じたら、一度電話を切り、必ず誰かに相談しましょう。●電話でお金はすべて詐欺！すぐに相談・１１０番！●まっ太フォン(迷惑電話防止機能付電話機)を活用しましょう。

配信者：中央警察署
お問い合わせ・情報提供先
092-734-0110
"
"発生","春日市春日原北町２丁目２０番地","つきまとい等事案","４月６日午後５時３０分ころ","2020-04-07 08:42:01","４月６日午後５時３０分ころ、春日市春日原北町２丁目２０番地付近の道路上で、母親と徒歩通行中の保育園女児が、自転車に乗車した男から「かわいいね」と声をかけられ、つきまとわれる事案が発生しました。男は、年齢６０歳くらい、やせ型、白髪混じりの長髪、眼鏡使用、黒色長袖シャツ、青色ジーンズを着用しています。●危険を感じたら大声を出す。●防犯ブザーを活用するなどしましょう。

配信者：春日警察署
お問い合わせ・情報提供先
092-580-0110
"
"発生","うきは警察署管内","アポ電","４月７日","2020-04-07 11:58:02","　４月７日、うきは警察署管内で、孫を騙る男から「急にお金が必要になった」等といった内容の不審電話が連続発生しています●お金を要求する電話等があったら一旦電話を切り、家族や警察に相談しましょう●電話でお金はすべて詐欺！すぐに相談１１０番！

配信者：うきは警察署
お問い合わせ・情報提供先
0943-76-5110
"
"発生","八幡西区永犬丸２丁目","不審電話事案","４月７日午前９時ころ","2020-04-07 18:05:01","　４月７日午前９時ころ、八幡西区永犬丸２丁目において、息子を騙る者からの電話で「投資をしたところトラブルになってしまい、早急にお金を都合しなければならなくなった」という不審電話が発生しました。●キャッシュカードや通帳を他人に渡したり、暗証番号を教えない。●おかしいと思ったら家族や警察に相談する。●ニセ電話詐欺被害防止機能のついた電話機（まっ太フォン）を活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","八幡西区上上津役４丁目","不審電話事案","４月７日午前１１時ころ","2020-04-07 18:15:02","　４月７日午前１１時ころ、八幡西区上上津役４丁目において、孫を騙る者からの電話で「購入した株が下がって借金をしてしまった。借金を返すためにお金を貸してほしい」という不審電話が発生しました。●キャッシュカードや通帳を他人に渡したり、暗証番号を教えない。●おかしいと思ったら家族や警察に相談する。●ニセ電話詐欺被害防止機能のついた電話機（まっ太フォン）を活用ｓるなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","八幡西区香月西４丁目路上","声かけ事案","４月６日午前７時４５分ころ","2020-04-07 19:43:01","　４月６日午前７時４５分ころ、八幡西区香月西４丁目付近路上で、徒歩通行中の女性が見知らぬ男から「ちょっと、ちょっと君」と声を掛けられる事案が発生しました。男は年齢不詳、痩せ型、黒色短髪、上下黒色スウェット、黒色スニーカー、黒色サングラス、黒色マスクを着用しています。●不審者を見たら大声を出して周囲に助けを求める。●すぐに１１０番通報する。●防犯ブザーを活用するなどしましょう。

配信者：八幡西警察署
お問い合わせ・情報提供先
093-645-0110
"
"発生","小倉南区内","不審電話","４月８日午前１０時ころから","2020-04-08 11:51:01","４月８日午前１０時ころから、小倉南区内の複数の世帯に対し、警察官を騙る男から、「カードを落としていませんか。」、「犯罪に巻き込まれている可能性があります。」等の不審な電話が多発しています。●小倉南警察署の代表電話番号は「０９３－９２３－０１１０」です。それ以外からの電話には注意しましょう。●電話でお金は全て詐欺！すぐに相談１１０番！●普段から家族と連絡をとりあって、突然の電話に騙されないようにしましょう。●在宅時でも留守番電話設定にしておきましょう。●身近なご高齢の方に「詐欺に注意して」と呼びかけをお願いします。

配信者：小倉南警察署
お問い合わせ・情報提供先
093-923-0110
"
